Facility ID,Owner Name,Facility Name,Street Address,City,Zip,County,Tank Id,Installed,Material,Compartments,Tank Status,Regulated,Closed,Capacity,Substance
5503004,"CLINE, CALVIN",CLINE LUMBER CO,5 MILE NORTH OF IAEGER ON,JOHNNY CAKE,24844,Wyoming,-1,,Steel,1,Permanently Out of Service,Yes,1995-08-28,1000.0,Gasoline
2403002,"KENNEDY, PAUL",PLATEAU ORCHARD,1/4 MILE ON ROCK RIDGE OFF ST,JOLO,24850,McDowell,-1,1983-08-01,Steel,1,Permanently Out of Service,Yes,1994-08-14,1000.0,Gasoline
2403007,"ASHLAND BRANDED MARKETING, INC.",JOHN DOTSON 146,BRADSHAW BULK PLANT ST RT 83,JOLO,24850,McDowell,-10,,Steel,1,Permanently Out of Service,Yes,1995-06-08,22500.0,Diesel
2403007,"ASHLAND BRANDED MARKETING, INC.",JOHN DOTSON 146,BRADSHAW BULK PLANT ST RT 83,JOLO,24850,McDowell,-9,1955-01-01,Steel,1,Permanently Out of Service,Yes,1992-03-05,3000.0,Kerosene
2403007,"ASHLAND BRANDED MARKETING, INC.",JOHN DOTSON 146,BRADSHAW BULK PLANT ST RT 83,JOLO,24850,McDowell,-8,1955-01-01,Steel,1,Permanently Out of Service,Yes,1992-03-05,6000.0,Kerosene
2403007,"ASHLAND BRANDED MARKETING, INC.",JOHN DOTSON 146,BRADSHAW BULK PLANT ST RT 83,JOLO,24850,McDowell,-7,1955-01-01,Steel,1,Permanently Out of Service,Yes,1992-03-05,6000.0,Kerosene
2403007,"ASHLAND BRANDED MARKETING, INC.",JOHN DOTSON 146,BRADSHAW BULK PLANT ST RT 83,JOLO,24850,McDowell,-6,1972-01-01,Steel,1,Permanently Out of Service,Yes,1995-06-08,10000.0,Kerosene
2403007,"ASHLAND BRANDED MARKETING, INC.",JOHN DOTSON 146,BRADSHAW BULK PLANT ST RT 83,JOLO,24850,McDowell,-5,1972-05-01,Steel,1,Permanently Out of Service,Yes,1995-06-08,10000.0,Diesel
2403007,"ASHLAND BRANDED MARKETING, INC.",JOHN DOTSON 146,BRADSHAW BULK PLANT ST RT 83,JOLO,24850,McDowell,-4,1972-01-02,Steel,1,Permanently Out of Service,Yes,1995-06-08,8000.0,Gasoline
2403007,"ASHLAND BRANDED MARKETING, INC.",JOHN DOTSON 146,BRADSHAW BULK PLANT ST RT 83,JOLO,24850,McDowell,-3,1972-01-02,Steel,1,Permanently Out of Service,Yes,1995-06-08,8000.0,Gasoline
2403007,"ASHLAND BRANDED MARKETING, INC.",JOHN DOTSON 146,BRADSHAW BULK PLANT ST RT 83,JOLO,24850,McDowell,-2,1955-01-02,Steel,1,Permanently Out of Service,Yes,1995-06-08,8000.0,Gasoline
2403007,"ASHLAND BRANDED MARKETING, INC.",JOHN DOTSON 146,BRADSHAW BULK PLANT ST RT 83,JOLO,24850,McDowell,-1,1955-01-02,Steel,1,Permanently Out of Service,Yes,1995-06-08,8000.0,Gasoline
2403051,"LESTER, VERNIE",VERNIE LESTER,BOX 61 RT 635,JOLO,24850,McDowell,-2,1959-03-16,Steel,1,Permanently Out of Service,Yes,1992-01-01,1000.0,Gasoline
2403051,"LESTER, VERNIE",VERNIE LESTER,BOX 61 RT 635,JOLO,24850,McDowell,-1,1956-03-15,Steel,1,Permanently Out of Service,Yes,1992-01-01,1000.0,Gasoline
2407660,"ASHLAND BRANDED MARKETING, INC.",ASHLAND SS 146-001,STATE RT 83,JOLO,24850,McDowell,-5,1966-01-01,Steel,1,Permanently Out of Service,Yes,1995-05-30,3000.0,Kerosene
2407660,"ASHLAND BRANDED MARKETING, INC.",ASHLAND SS 146-001,STATE RT 83,JOLO,24850,McDowell,-4,1961-10-25,Steel,1,Permanently Out of Service,Yes,1995-05-30,3000.0,Gasoline
2407660,"ASHLAND BRANDED MARKETING, INC.",ASHLAND SS 146-001,STATE RT 83,JOLO,24850,McDowell,-3,1969-10-25,Steel,1,Permanently Out of Service,Yes,1995-05-30,2000.0,Gasoline
2407660,"ASHLAND BRANDED MARKETING, INC.",ASHLAND SS 146-001,STATE RT 83,JOLO,24850,McDowell,-2,1969-10-25,Steel,1,Permanently Out of Service,Yes,1995-05-30,2000.0,Gasoline
2407660,"ASHLAND BRANDED MARKETING, INC.",ASHLAND SS 146-001,STATE RT 83,JOLO,24850,McDowell,-1,1966-10-25,Steel,1,Permanently Out of Service,Yes,1995-05-30,1000.0,Gasoline
2408066,"ASHLAND BRANDED MARKETING, INC.",K & K SERVICE 146-134,RT 83 BOX 270,JOLO,24850,McDowell,-5,1978-01-01,Steel,1,Permanently Out of Service,Yes,1996-10-18,1000.0,Gasoline
2408066,"ASHLAND BRANDED MARKETING, INC.",K & K SERVICE 146-134,RT 83 BOX 270,JOLO,24850,McDowell,-4,1978-01-01,Steel,1,Permanently Out of Service,Yes,1996-10-18,2000.0,Gasoline
2408066,"ASHLAND BRANDED MARKETING, INC.",K & K SERVICE 146-134,RT 83 BOX 270,JOLO,24850,McDowell,-3,,Steel,1,Permanently Out of Service,Yes,1996-10-18,2000.0,Gasoline
2408066,"ASHLAND BRANDED MARKETING, INC.",K & K SERVICE 146-134,RT 83 BOX 270,JOLO,24850,McDowell,-2,,Steel,1,Permanently Out of Service,Yes,1996-10-18,5000.0,Gasoline
2408066,"ASHLAND BRANDED MARKETING, INC.",K & K SERVICE 146-134,RT 83 BOX 270,JOLO,24850,McDowell,-1,,Steel,1,Permanently Out of Service,Yes,1996-10-18,5000.0,Gasoline
2409687,"ESHAK, MOHAMED T",Moe's Stop N Shop,12503 Marshall Hwy,JOLO,24850,McDowell,1,1998-04-01,Steel,2,Currently In Use,Yes,,16000.0,Gasoline
209261,"KING, JACKIE AVEY",STUCKEY'S GROCERY,RT 7,JONES SPRINGS,25427,Berkeley,-3,,Steel,1,Permanently Out of Service,Yes,1998-03-25,280.0,Gasoline
209261,"KING, JACKIE AVEY",STUCKEY'S GROCERY,RT 7,JONES SPRINGS,25427,Berkeley,-2,1920-01-01,Steel,1,Permanently Out of Service,Yes,1998-03-25,550.0,Gasoline
209261,"KING, JACKIE AVEY",STUCKEY'S GROCERY,RT 7,JONES SPRINGS,25427,Berkeley,-1,1920-01-01,Steel,1,Permanently Out of Service,Yes,1998-03-25,550.0,Gasoline
4106503,BECKLEY OIL COMPANY,POMPIE'S SERVICE STATION,PO BOX 51,JOSEPHINE,25857,Raleigh,-2,1963-10-27,Steel,1,Permanently Out of Service,Yes,1990-11-08,1000.0,Gasoline
4106503,BECKLEY OIL COMPANY,POMPIE'S SERVICE STATION,PO BOX 51,JOSEPHINE,25857,Raleigh,-1,1963-10-27,Steel,1,Permanently Out of Service,Yes,1990-11-08,2000.0,Gasoline
300200,"BREEDLOVE, KYLE",BREEDLOVE'S PENNZOIL,RT 3 BOX 51,JULIAN,25529,Boone,-3,1995-05-01,Steel,2,Permanently Out of Service,Yes,2011-06-01,4000.0,Gasoline
300200,"BREEDLOVE, KYLE",BREEDLOVE'S PENNZOIL,RT 3 BOX 51,JULIAN,25529,Boone,-2,1956-04-30,Steel,1,Permanently Out of Service,Yes,1995-06-29,1000.0,Gasoline
300200,"BREEDLOVE, KYLE",BREEDLOVE'S PENNZOIL,RT 3 BOX 51,JULIAN,25529,Boone,-1,1956-04-30,Steel,1,Permanently Out of Service,Yes,1995-06-29,1000.0,Gasoline
307629,"ALLRED, M K",MACK'S MARKET,RT 1 BOX 318,JULIAN,25529,Boone,-3,1984-10-15,Steel,1,Permanently Out of Service,Yes,1990-10-30,3000.0,Gasoline
307629,"ALLRED, M K",MACK'S MARKET,RT 1 BOX 318,JULIAN,25529,Boone,-2,1984-10-15,Steel,1,Permanently Out of Service,Yes,1990-10-30,4000.0,Gasoline
307629,"ALLRED, M K",MACK'S MARKET,RT 1 BOX 318,JULIAN,25529,Boone,-1,1984-10-15,Steel,1,Permanently Out of Service,Yes,1990-10-30,4000.0,Gasoline
310323,UNCERTAIN/UNKNOWN,FORMER OPERATOR LB THOMPSON,"1990 Julian Road
",JULIAN,25053,Boone,-4,1945-01-01,Steel,1,Permanently Out of Service,Yes,2003-08-26,550.0,Gasoline
310323,UNCERTAIN/UNKNOWN,FORMER OPERATOR LB THOMPSON,"1990 Julian Road
",JULIAN,25053,Boone,-3,1945-01-01,Steel,1,Permanently Out of Service,Yes,2003-08-26,550.0,Gasoline
310323,UNCERTAIN/UNKNOWN,FORMER OPERATOR LB THOMPSON,"1990 Julian Road
",JULIAN,25053,Boone,-2,1945-01-01,Steel,1,Permanently Out of Service,Yes,2003-08-26,1000.0,Gasoline
310323,UNCERTAIN/UNKNOWN,FORMER OPERATOR LB THOMPSON,"1990 Julian Road
",JULIAN,25053,Boone,-1,1945-01-01,Steel,1,Permanently Out of Service,Yes,2003-08-26,1000.0,Gasoline
326890,UNKNOWN,Old Shop Area,Litttle Hewitt Creek,Julian,25529,Boone,1,,Steel,1,Permanently Out of Service,Yes,,8000.0,Kerosene
4505351,"ABSHIRE, D B",D B ABSHIRE,PO BOX 97,JUMPING BRANCH,25969,Summers,-5,1974-03-28,Steel,1,Permanently Out of Service,Yes,1988-12-18,1000.0,Gasoline
4505351,"ABSHIRE, D B",D B ABSHIRE,PO BOX 97,JUMPING BRANCH,25969,Summers,-4,1974-03-28,Steel,1,Permanently Out of Service,Yes,1988-12-18,1000.0,Diesel
4505351,"ABSHIRE, D B",D B ABSHIRE,PO BOX 97,JUMPING BRANCH,25969,Summers,-3,1974-03-28,Steel,1,Permanently Out of Service,Yes,1988-12-18,1000.0,Other
4505351,"ABSHIRE, D B",D B ABSHIRE,PO BOX 97,JUMPING BRANCH,25969,Summers,-2,1974-03-28,Steel,1,Permanently Out of Service,Yes,1988-12-18,1000.0,Diesel
4505351,"ABSHIRE, D B",D B ABSHIRE,PO BOX 97,JUMPING BRANCH,25969,Summers,-1,1969-03-27,Steel,1,Permanently Out of Service,Yes,1988-12-18,3000.0,Gasoline
4505369,"THE COLONIAL COUNTRY STORE, INC.",COLONIAL COUNTRY STORE,RT 3,JUMPING BRANCH,25969,Summers,-3,1982-05-01,Steel,1,Permanently Out of Service,Yes,1998-12-01,4000.0,Gasoline
4505369,"THE COLONIAL COUNTRY STORE, INC.",COLONIAL COUNTRY STORE,RT 3,JUMPING BRANCH,25969,Summers,-2,1982-05-01,Steel,1,Permanently Out of Service,Yes,1998-12-01,4000.0,Gasoline
4505369,"THE COLONIAL COUNTRY STORE, INC.",COLONIAL COUNTRY STORE,RT 3,JUMPING BRANCH,25969,Summers,-1,1982-05-01,Steel,1,Permanently Out of Service,Yes,1998-12-01,4000.0,Gasoline
1401335,UNCERTAIN/UNKNOWN,HIGH'S GROCERY,RT 50 28,JUNCTION,26824,Hampshire,-4,,Steel,1,Permanently Out of Service,Yes,1993-05-13,1000.0,Gasohol
1401335,UNCERTAIN/UNKNOWN,HIGH'S GROCERY,RT 50 28,JUNCTION,26824,Hampshire,-3,,Steel,1,Permanently Out of Service,Yes,1993-05-13,1000.0,Diesel
1401335,UNCERTAIN/UNKNOWN,HIGH'S GROCERY,RT 50 28,JUNCTION,26824,Hampshire,-2,1965-05-02,Steel,1,Permanently Out of Service,Yes,1993-05-20,1000.0,Gasoline
1401335,UNCERTAIN/UNKNOWN,HIGH'S GROCERY,RT 50 28,JUNCTION,26824,Hampshire,-1,1965-05-02,Steel,1,Permanently Out of Service,Yes,1993-05-20,1000.0,Gasoline
100056,"JUNIOR, TOWN OF",former THIS AND THAT THRIFT STORE,134 Row Ave,JUNIOR,26275,Barbour,-5,1950-01-01,Steel,1,Permanently Out of Service,Yes,1992-03-16,1000.0,Kerosene
100056,"JUNIOR, TOWN OF",former THIS AND THAT THRIFT STORE,134 Row Ave,JUNIOR,26275,Barbour,-4,1978-04-22,Steel,1,Permanently Out of Service,Yes,1994-04-11,3000.0,Diesel
100056,"JUNIOR, TOWN OF",former THIS AND THAT THRIFT STORE,134 Row Ave,JUNIOR,26275,Barbour,-3,1983-04-23,Steel,1,Permanently Out of Service,Yes,1994-04-11,3000.0,Gasoline
100056,"JUNIOR, TOWN OF",former THIS AND THAT THRIFT STORE,134 Row Ave,JUNIOR,26275,Barbour,-2,1983-04-23,Steel,1,Permanently Out of Service,Yes,1994-04-11,8000.0,Gasoline
100056,"JUNIOR, TOWN OF",former THIS AND THAT THRIFT STORE,134 Row Ave,JUNIOR,26275,Barbour,-1,1983-04-23,Steel,1,Permanently Out of Service,Yes,1994-04-11,8000.0,Gasoline
100056,"JUNIOR, TOWN OF",former THIS AND THAT THRIFT STORE,134 Row Ave,JUNIOR,26275,Barbour,1,1994-04-01,Composite,2,Temporarily Out of Service,Yes,,8000.0,"Gasoline
Kerosene"
100056,"JUNIOR, TOWN OF",former THIS AND THAT THRIFT STORE,134 Row Ave,JUNIOR,26275,Barbour,2,1994-04-01,Composite,2,Temporarily Out of Service,Yes,,8000.0,Gasoline
108713,"Texaco Marketing Refining, Inc.",HARRIS TEXACO,RT 250 PO BOX 126,JUNIOR,26275,Barbour,-2,1959-01-01,Steel,1,Permanently Out of Service,Yes,1995-10-24,2000.0,Gasoline
108713,"Texaco Marketing Refining, Inc.",HARRIS TEXACO,RT 250 PO BOX 126,JUNIOR,26275,Barbour,-1,1959-01-01,Steel,1,Permanently Out of Service,Yes,1995-10-24,3000.0,Gasoline
109707,"HARRIS, JAMES & CAROL",STATION 1,154 BRIDGE ST,JUNIOR,26275,Barbour,1,2000-05-05,Composite,2,Permanently Out of Service,Yes,2015-08-01,30000.0,"Diesel
Gasoline"
3003830,"JOHNSON, JOHN",FORMER CARL FULLER EXXON,STAR RT 4 COUNTY RT 8,JUSTICE,24851,Mingo,-3,1984-04-28,Steel,1,Permanently Out of Service,Yes,2004-03-15,2000.0,Gasoline
3003830,"JOHNSON, JOHN",FORMER CARL FULLER EXXON,STAR RT 4 COUNTY RT 8,JUSTICE,24851,Mingo,-2,1984-04-28,Steel,1,Permanently Out of Service,Yes,2004-03-15,2000.0,Gasoline
3003830,"JOHNSON, JOHN",FORMER CARL FULLER EXXON,STAR RT 4 COUNTY RT 8,JUSTICE,24851,Mingo,-1,1984-04-28,Steel,1,Permanently Out of Service,Yes,2004-03-15,2000.0,Gasoline
3003851,EXXON CO USA,S/S LOC #29261,PO BOX 40,JUSTICE,24851,Mingo,1,1956-04-08,Steel,1,Permanently Out of Service,Yes,1987-10-15,2000.0,Gasoline
3003851,EXXON CO USA,S/S LOC #29261,PO BOX 40,JUSTICE,24851,Mingo,2,1956-04-08,Steel,1,Permanently Out of Service,Yes,1987-10-15,2000.0,Gasoline
3003851,EXXON CO USA,S/S LOC #29261,PO BOX 40,JUSTICE,24851,Mingo,3,1956-04-08,Steel,1,Permanently Out of Service,Yes,1987-10-15,3000.0,Gasoline
3003851,EXXON CO USA,S/S LOC #29261,PO BOX 40,JUSTICE,24851,Mingo,4,1956-04-08,Steel,1,Permanently Out of Service,Yes,1987-10-15,3000.0,Gasoline
3003851,EXXON CO USA,S/S LOC #29261,PO BOX 40,JUSTICE,24851,Mingo,5,1956-04-08,Steel,1,Permanently Out of Service,Yes,1987-10-15,3000.0,Gasoline
3003851,EXXON CO USA,S/S LOC #29261,PO BOX 40,JUSTICE,24851,Mingo,6,1956-04-08,Steel,1,Permanently Out of Service,Yes,1987-10-15,1000.0,Used Oil
3006414,HEATH & CHRIS REALTY LLC,HEATH & CHRIS REALTY,RT 52,JUSTICE,24851,Mingo,1,1987-10-01,Composite,1,Temporarily Out of Service,Yes,,6000.0,Gasoline
3006414,HEATH & CHRIS REALTY LLC,HEATH & CHRIS REALTY,RT 52,JUSTICE,24851,Mingo,2,1987-10-01,Composite,1,Temporarily Out of Service,Yes,,6000.0,Gasoline
3006414,HEATH & CHRIS REALTY LLC,HEATH & CHRIS REALTY,RT 52,JUSTICE,24851,Mingo,3,1987-10-01,Composite,1,Temporarily Out of Service,Yes,,6000.0,Diesel
2907100,"SPENCER, D J",HILLTOP GROCERY,RT 46 E,KEYSER,26726,Mineral,-3,,Steel,1,Permanently Out of Service,Yes,1990-10-09,1000.0,Gasoline
5500712,US ARMY CORPS OF ENGINEERS,R D BAILEY LAKE,RT 52 PO DRAWER 70,JUSTICE,248510070,Wyoming,-3,1985-05-01,Steel,1,Permanently Out of Service,Yes,1992-01-27,2000.0,Gasoline
5500712,US ARMY CORPS OF ENGINEERS,R D BAILEY LAKE,RT 52 PO DRAWER 70,JUSTICE,248510070,Wyoming,-2,1976-05-01,Steel,1,Permanently Out of Service,Yes,1992-01-27,2000.0,Gasoline
5500712,US ARMY CORPS OF ENGINEERS,R D BAILEY LAKE,RT 52 PO DRAWER 70,JUSTICE,248510070,Wyoming,-1,1976-05-01,Steel,1,Permanently Out of Service,Yes,1992-01-27,1000.0,Diesel
4905550,COLUMBIA GAS TRANSMISSION CORPORATION,CLEVELAND TRANSMISSION OFFICE,HC 12,KANAWHA HEAD,26228,Upshur,-1,1986-05-09,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,1998-01-08,2000.0,Gasoline
100012,"ASHLAND BRANDED MARKETING, INC.",KATHRINE FOSTER 226-096,VALLEY FURNACE STATE RT 38,KASSON,26380,Barbour,-2,1976-05-01,Steel,1,Permanently Out of Service,Yes,1991-11-06,2000.0,Gasoline
100012,"ASHLAND BRANDED MARKETING, INC.",KATHRINE FOSTER 226-096,VALLEY FURNACE STATE RT 38,KASSON,26380,Barbour,-1,1976-05-01,Steel,1,Permanently Out of Service,Yes,1991-11-06,1000.0,Gasoline
100029,"D & R DISTRIBUTORS, INC.",EARL PITZER,UNKNOWN,KASSON,26380,Barbour,1,,Not Listed,1,Permanently Out of Service,No,,,Not Listed
200152,"THOMPSON, EUGENE J",SERVICE STATION/E J THOMPSON,ST RT 2,KEARNEYSVILLE,25430,Berkeley,-3,1987-01-30,Steel,1,Permanently Out of Service,Yes,1990-01-02,1000.0,Gasoline
200152,"THOMPSON, EUGENE J",SERVICE STATION/E J THOMPSON,ST RT 2,KEARNEYSVILLE,25430,Berkeley,-2,1987-01-30,Steel,1,Permanently Out of Service,Yes,1990-01-02,1000.0,Gasoline
200152,"THOMPSON, EUGENE J",SERVICE STATION/E J THOMPSON,ST RT 2,KEARNEYSVILLE,25430,Berkeley,-1,1987-01-30,Steel,1,Permanently Out of Service,Yes,1990-01-02,1000.0,Gasoline
207191,"MARTINSBURG, WV IRS, INC",MARTINSBURG IRS ANNEX,135 MURALL DR,KEARNEYSVILLE,25430,Berkeley,1,1995-01-31,Fiberglass Reinforced Plastic,1,Currently In Use,No,,30000.0,Heating Oil
207191,"MARTINSBURG, WV IRS, INC",MARTINSBURG IRS ANNEX,135 MURALL DR,KEARNEYSVILLE,25430,Berkeley,2,,Fiberglass Reinforced Plastic,1,Currently In Use,No,,30000.0,Heating Oil
207191,"MARTINSBURG, WV IRS, INC",MARTINSBURG IRS ANNEX,135 MURALL DR,KEARNEYSVILLE,25430,Berkeley,3,,Fiberglass Reinforced Plastic,1,Currently In Use,No,,30000.0,Heating Oil
207191,"MARTINSBURG, WV IRS, INC",MARTINSBURG IRS ANNEX,135 MURALL DR,KEARNEYSVILLE,25430,Berkeley,4,,Fiberglass Reinforced Plastic,1,Currently In Use,No,,30000.0,Heating Oil
1901956,"YOULER, MILDRED",YOULER'S GROCERY,RT 2 BOX 530 F,KEARNEYSVILLE,25430,Jefferson,-5,1961-03-13,Steel,1,Permanently Out of Service,Yes,1991-01-08,1000.0,Kerosene
1901956,"YOULER, MILDRED",YOULER'S GROCERY,RT 2 BOX 530 F,KEARNEYSVILLE,25430,Jefferson,-4,1961-03-13,Steel,1,Permanently Out of Service,Yes,1991-01-08,1000.0,Gasoline
1901956,"YOULER, MILDRED",YOULER'S GROCERY,RT 2 BOX 530 F,KEARNEYSVILLE,25430,Jefferson,-3,1961-03-13,Steel,1,Permanently Out of Service,Yes,1991-01-08,1000.0,Gasoline
1901956,"YOULER, MILDRED",YOULER'S GROCERY,RT 2 BOX 530 F,KEARNEYSVILLE,25430,Jefferson,-2,1971-03-14,Steel,1,Permanently Out of Service,Yes,1991-01-08,4000.0,Gasoline
1901956,"YOULER, MILDRED",YOULER'S GROCERY,RT 2 BOX 530 F,KEARNEYSVILLE,25430,Jefferson,-1,1971-03-14,Steel,1,Permanently Out of Service,Yes,1991-01-08,4000.0,Gasoline
1901976,"COMMUNITY OIL COMPANY, INC.",HARDING'S SERVICE STATION,RT 1 BOX 312,KEARNEYSVILLE,25430,Jefferson,-4,1979-02-04,Steel,1,Permanently Out of Service,Yes,1989-10-11,1000.0,Diesel
1901976,"COMMUNITY OIL COMPANY, INC.",HARDING'S SERVICE STATION,RT 1 BOX 312,KEARNEYSVILLE,25430,Jefferson,-3,1977-02-04,Steel,1,Permanently Out of Service,Yes,1998-03-18,1000.0,Diesel
1901976,"COMMUNITY OIL COMPANY, INC.",HARDING'S SERVICE STATION,RT 1 BOX 312,KEARNEYSVILLE,25430,Jefferson,-2,1981-02-04,Steel,1,Permanently Out of Service,Yes,1998-03-18,8000.0,Gasoline
1901976,"COMMUNITY OIL COMPANY, INC.",HARDING'S SERVICE STATION,RT 1 BOX 312,KEARNEYSVILLE,25430,Jefferson,-1,1981-02-04,Steel,1,Permanently Out of Service,Yes,1998-03-18,8000.0,Gasoline
1901993,NATIONAL FISHERIES RESEARCH CENTER,NATIONAL FISHERIES RESEARCH CENT,COUNTY RT 1 KEARNEYSVILLE RD BOX 700,KEARNEYSVILLE,25430,Jefferson,-3,1977-06-01,Steel,1,Permanently Out of Service,Yes,1992-10-27,1000.0,Diesel
1901993,NATIONAL FISHERIES RESEARCH CENTER,NATIONAL FISHERIES RESEARCH CENT,COUNTY RT 1 KEARNEYSVILLE RD BOX 700,KEARNEYSVILLE,25430,Jefferson,-2,1982-01-01,Steel,1,Permanently Out of Service,Yes,1990-06-15,2000.0,Gasoline
1901993,NATIONAL FISHERIES RESEARCH CENTER,NATIONAL FISHERIES RESEARCH CENT,COUNTY RT 1 KEARNEYSVILLE RD BOX 700,KEARNEYSVILLE,25430,Jefferson,-1,1982-01-01,Steel,1,Permanently Out of Service,Yes,1985-11-15,2000.0,Gasoline
1902007,3M COMPANY,3M MIDDLEWAY,BRUCETOWN RD,KEARNEYSVILLE,25430,Jefferson,-1,1961-05-06,Steel,1,Permanently Out of Service,Yes,1985-04-15,300.0,Gasoline
1902009,"7-ELEVEN, INC.",7-ELEVEN #18665,2943 CHARLESTOWN RD,KEARNEYSVILLE,25430,Jefferson,1,1985-04-15,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,10000.0,Gasoline
1902009,"7-ELEVEN, INC.",7-ELEVEN #18665,2943 CHARLESTOWN RD,KEARNEYSVILLE,25430,Jefferson,2,1985-04-15,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,6000.0,Gasoline
1902009,"7-ELEVEN, INC.",7-ELEVEN #18665,2943 CHARLESTOWN RD,KEARNEYSVILLE,25430,Jefferson,3,1985-04-15,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,10000.0,Gasoline
1902009,"7-ELEVEN, INC.",7-ELEVEN #18665,2943 CHARLESTOWN RD,KEARNEYSVILLE,25430,Jefferson,4,1985-04-15,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,6000.0,Diesel
1902014,"I&K FARM, LLC",M A Citgo,5437 CHARLES TOWN RD,KEARNEYSVILLE,25430,Jefferson,-7,1968-01-01,Steel,1,Permanently Out of Service,Yes,1986-08-01,2000.0,Empty
1902014,"I&K FARM, LLC",M A Citgo,5437 CHARLES TOWN RD,KEARNEYSVILLE,25430,Jefferson,-6,1968-01-01,Steel,1,Permanently Out of Service,Yes,1986-08-01,4000.0,Empty
1902014,"I&K FARM, LLC",M A Citgo,5437 CHARLES TOWN RD,KEARNEYSVILLE,25430,Jefferson,-5,1968-01-01,Steel,1,Permanently Out of Service,Yes,1986-08-01,4000.0,Empty
1902014,"I&K FARM, LLC",M A Citgo,5437 CHARLES TOWN RD,KEARNEYSVILLE,25430,Jefferson,1,1986-08-01,Steel,1,Permanently Out of Service,Yes,2011-01-31,10000.0,Gasoline
1902014,"I&K FARM, LLC",M A Citgo,5437 CHARLES TOWN RD,KEARNEYSVILLE,25430,Jefferson,2,1986-08-01,Steel,1,Permanently Out of Service,Yes,2011-01-31,6000.0,Gasoline
1902014,"I&K FARM, LLC",M A Citgo,5437 CHARLES TOWN RD,KEARNEYSVILLE,25430,Jefferson,3,1986-08-01,Steel,1,Permanently Out of Service,Yes,2011-01-31,6000.0,Gasoline
1902014,"I&K FARM, LLC",M A Citgo,5437 CHARLES TOWN RD,KEARNEYSVILLE,25430,Jefferson,4,1986-08-01,Steel,1,Permanently Out of Service,Yes,2011-01-31,4000.0,Kerosene
1902014,"I&K FARM, LLC",M A Citgo,5437 CHARLES TOWN RD,KEARNEYSVILLE,25430,Jefferson,5,2021-03-15,Fiberglass Reinforced Plastic,2,Currently In Use,Yes,,16000.0,"Premium Unleaded
Regular Unleaded"
1902014,"I&K FARM, LLC",M A Citgo,5437 CHARLES TOWN RD,KEARNEYSVILLE,25430,Jefferson,6,2021-03-15,Fiberglass Reinforced Plastic,3,Currently In Use,Yes,,12000.0,"Diesel-offroad
Diesel-onroad
Ethanol Free"
1902018,USDA ARS APPALACHIAN FRUIT RESEARCH STATION,USDA-ARS Appalachian Fruit Research Station,2217 WILTSHIRE RD,KEARNEYSVILLE,25430,Jefferson,-3,1978-04-21,Steel,1,Permanently Out of Service,Yes,1996-05-28,2000.0,Gasoline
1902018,USDA ARS APPALACHIAN FRUIT RESEARCH STATION,USDA-ARS Appalachian Fruit Research Station,2217 WILTSHIRE RD,KEARNEYSVILLE,25430,Jefferson,-2,1978-04-21,Steel,1,Permanently Out of Service,Yes,1996-05-28,2000.0,Diesel
1902018,USDA ARS APPALACHIAN FRUIT RESEARCH STATION,USDA-ARS Appalachian Fruit Research Station,2217 WILTSHIRE RD,KEARNEYSVILLE,25430,Jefferson,-1,1978-04-21,Steel,1,Permanently Out of Service,Yes,1996-05-28,210.0,Diesel
1902018,USDA ARS APPALACHIAN FRUIT RESEARCH STATION,USDA-ARS Appalachian Fruit Research Station,2217 WILTSHIRE RD,KEARNEYSVILLE,25430,Jefferson,4,1994-07-01,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,2500.0,Gasoline
1902018,USDA ARS APPALACHIAN FRUIT RESEARCH STATION,USDA-ARS Appalachian Fruit Research Station,2217 WILTSHIRE RD,KEARNEYSVILLE,25430,Jefferson,5,1994-07-01,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,2500.0,Diesel
1902018,USDA ARS APPALACHIAN FRUIT RESEARCH STATION,USDA-ARS Appalachian Fruit Research Station,2217 WILTSHIRE RD,KEARNEYSVILLE,25430,Jefferson,6,1994-01-01,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,2016-07-12,600.0,Diesel
1902027,WV DIVISION OF HIGHWAYS,JEFFERSON CO HEADQUARTERS 05191,RT 15 BOX 259,KEARNEYSVILLE,25430,Jefferson,-3,1984-01-28,Steel,1,Permanently Out of Service,Yes,1999-04-27,6000.0,Gasoline
1902027,WV DIVISION OF HIGHWAYS,JEFFERSON CO HEADQUARTERS 05191,RT 15 BOX 259,KEARNEYSVILLE,25430,Jefferson,-2,1982-01-28,Steel,1,Permanently Out of Service,Yes,1999-04-27,6000.0,Gasoline
1902027,WV DIVISION OF HIGHWAYS,JEFFERSON CO HEADQUARTERS 05191,RT 15 BOX 259,KEARNEYSVILLE,25430,Jefferson,-1,1970-01-28,Steel,1,Permanently Out of Service,Yes,1999-04-27,6000.0,Diesel
