TANK_ID,OWNER_ID,OWNER_NAME,FACILITY_ID,FACILITY_NAME,TRIBAL_SITE,OPERATOR_ID,OPERATOR_NAME,TANK_TYPE,TANK_STATUS,FACILITY_LATITUDE,FACILITY_LONGITUDE,FACILITY_ADDRESS_1,FACILITY_ADDRESS_2,FACILITY_CITY,FACILITY_ZIP_CODE,FACILITY_STATE,FACILITY_COUNTY,TANK_INSTALLATION_DATE,TANK_CLOSURE_DATE
16728,16400,ALLSUPS PETROLEUM INC,849,ALLSUP'S # 102127,,,,U,REMOVED,34.17807,-103.33481,1325 S AVE D,,PORTALES,88130    ,NM,ROOSEVELT,12-OCT-73,09-JUL-90
16729,16400,ALLSUPS PETROLEUM INC,849,ALLSUP'S # 102127,,,,U,REMOVED,34.17807,-103.33481,1325 S AVE D,,PORTALES,88130    ,NM,ROOSEVELT,12-OCT-73,09-JUL-90
16730,16400,ALLSUPS PETROLEUM INC,850,ALLSUPS - NO155,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,33.321592,-104.523044,6111 S MAIN,BASE GATE,ROSWELL,88201    ,NM,CHAVES,30-MAR-80,25-JUN-13
16731,16400,ALLSUPS PETROLEUM INC,850,ALLSUPS - NO155,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,33.321592,-104.523044,6111 S MAIN,BASE GATE,ROSWELL,88201    ,NM,CHAVES,30-MAR-80,25-JUN-13
16732,16400,ALLSUPS PETROLEUM INC,850,ALLSUPS - NO155,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,33.321592,-104.523044,6111 S MAIN,BASE GATE,ROSWELL,88201    ,NM,CHAVES,30-MAR-80,25-JUN-13
16733,276362,BW GAS CONVENIENCE JOBBER LLC,851,ALLSUP'S # 102160,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,REMOVED,33.394514,-104.558921,2515 W 2ND,,ROSWELL,88201    ,NM,CHAVES,30-MAR-79,18-JAN-23
16734,276362,BW GAS CONVENIENCE JOBBER LLC,851,ALLSUP'S # 102160,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,REMOVED,33.394514,-104.558921,2515 W 2ND,,ROSWELL,88201    ,NM,CHAVES,30-MAR-79,18-JAN-23
16735,276362,BW GAS CONVENIENCE JOBBER LLC,851,ALLSUP'S # 102160,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,REMOVED,33.394514,-104.558921,2515 W 2ND,,ROSWELL,88201    ,NM,CHAVES,30-MAR-79,18-JAN-23
16736,276362,BW GAS CONVENIENCE JOBBER LLC,852,ALLSUP'S # 102123,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.412229,-103.178584,1401 N NORRIS ST,,CLOVIS,88101    ,NM,CURRY,30-MAR-79,
16737,276362,BW GAS CONVENIENCE JOBBER LLC,852,ALLSUP'S # 102123,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.412229,-103.178584,1401 N NORRIS ST,,CLOVIS,88101    ,NM,CURRY,30-MAR-79,
16738,276362,BW GAS CONVENIENCE JOBBER LLC,852,ALLSUP'S # 102123,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.412229,-103.178584,1401 N NORRIS ST,,CLOVIS,88101    ,NM,CURRY,30-MAR-79,
16739,276362,BW GAS CONVENIENCE JOBBER LLC,853,ALLSUP'S # 102002,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.404914,-103.237701,2600 W SEVENTH,,CLOVIS,88101    ,NM,CURRY,30-MAR-79,
16740,276362,BW GAS CONVENIENCE JOBBER LLC,853,ALLSUP'S # 102002,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.404914,-103.237701,2600 W SEVENTH,,CLOVIS,88101    ,NM,CURRY,30-MAR-79,
16741,276362,BW GAS CONVENIENCE JOBBER LLC,853,ALLSUP'S # 102002,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.404914,-103.237701,2600 W SEVENTH,,CLOVIS,88101    ,NM,CURRY,30-MAR-79,
16742,377,BELL GAS INC,854,ALLSUPS 1126,,,,U,REMOVED,32.84868,-104.40628,700 N EIGHTH,,ARTESIA,88210    ,NM,EDDY,22-JUN-80,27-MAY-92
16743,377,BELL GAS INC,854,ALLSUPS 1126,,,,U,REMOVED,32.84868,-104.40628,700 N EIGHTH,,ARTESIA,88210    ,NM,EDDY,22-JUN-80,27-MAY-92
16744,377,BELL GAS INC,854,ALLSUPS 1126,,,,U,REMOVED,32.84868,-104.40628,700 N EIGHTH,,ARTESIA,88210    ,NM,EDDY,22-JUN-80,27-MAY-92
16745,377,BELL GAS INC,855,ALLSUPS 1127,,,,U,REMOVED,33.381828,-104.522277,1021 S MAIN,,ROSWELL,88201    ,NM,CHAVES,25-MAR-73,01-APR-87
16746,377,BELL GAS INC,855,ALLSUPS 1127,,,,U,REMOVED,33.381828,-104.522277,1021 S MAIN,,ROSWELL,88201    ,NM,CHAVES,25-MAR-73,01-APR-87
16747,377,BELL GAS INC,855,ALLSUPS 1127,,,,U,REMOVED,33.381828,-104.522277,1021 S MAIN,,ROSWELL,88201    ,NM,CHAVES,30-MAR-79,01-APR-87
16748,377,BELL GAS INC,856,ALLSUPS - NO1128,,,,U,REMOVED,32.42899,-104.24944,1908 W CHURCH,,CARLSBAD,88220    ,NM,EDDY,30-MAR-79,06-DEC-00
16749,377,BELL GAS INC,856,ALLSUPS - NO1128,,,,U,REMOVED,32.42899,-104.24944,1908 W CHURCH,,CARLSBAD,88220    ,NM,EDDY,30-MAR-79,06-DEC-00
16750,377,BELL GAS INC,856,ALLSUPS - NO1128,,,,U,REMOVED,32.42899,-104.24944,1908 W CHURCH,,CARLSBAD,88220    ,NM,EDDY,30-MAR-79,06-DEC-00
16751,16400,ALLSUPS PETROLEUM INC,857,ALLSUP'S # 102201,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.421949,-104.255194,2302 W TEXAS,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,02-FEB-16
16752,16400,ALLSUPS PETROLEUM INC,857,ALLSUP'S # 102201,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.421949,-104.255194,2302 W TEXAS,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,02-FEB-16
16753,16400,ALLSUPS PETROLEUM INC,857,ALLSUP'S # 102201,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.421949,-104.255194,2302 W TEXAS,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,02-FEB-16
16754,276362,BW GAS CONVENIENCE JOBBER LLC,858,ALLSUP'S # 102195,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,32.44052,-104.25779,2417 W PIERCE,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,
16755,276362,BW GAS CONVENIENCE JOBBER LLC,858,ALLSUP'S # 102195,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,32.44052,-104.25779,2417 W PIERCE,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,
16756,276362,BW GAS CONVENIENCE JOBBER LLC,858,ALLSUP'S # 102195,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,32.44052,-104.25779,2417 W PIERCE,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,
16757,16400,ALLSUPS PETROLEUM INC,859,ALLSUP'S # 102203,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.84252,-104.42085,1910 W MAIN,,ARTESIA,88210    ,NM,EDDY,30-MAR-80,22-OCT-13
16758,16400,ALLSUPS PETROLEUM INC,859,ALLSUP'S # 102203,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.84252,-104.42085,1910 W MAIN,,ARTESIA,88210    ,NM,EDDY,30-MAR-80,22-OCT-13
16759,16400,ALLSUPS PETROLEUM INC,859,ALLSUP'S # 102203,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.84252,-104.42085,1910 W MAIN,,ARTESIA,88210    ,NM,EDDY,30-MAR-80,22-OCT-13
16760,16400,ALLSUPS PETROLEUM INC,860,ALLSUP'S # 102202,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.83514,-104.39721,800 S FIRST,,ARTESIA,88210    ,NM,EDDY,30-MAR-80,05-NOV-13
16761,16400,ALLSUPS PETROLEUM INC,860,ALLSUP'S # 102202,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.83514,-104.39721,800 S FIRST,,ARTESIA,88210    ,NM,EDDY,30-MAR-80,
16762,16400,ALLSUPS PETROLEUM INC,860,ALLSUP'S # 102202,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.83514,-104.39721,800 S FIRST,,ARTESIA,88210    ,NM,EDDY,30-MAR-80,05-NOV-13
16763,16400,ALLSUPS PETROLEUM INC,861,ALLSUP'S # 102211,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.82794,-104.41309,1303 HERMOSA DR,,ARTESIA,88210    ,NM,EDDY,30-MAR-80,08-OCT-13
16764,16400,ALLSUPS PETROLEUM INC,861,ALLSUP'S # 102211,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.82794,-104.41309,1303 HERMOSA DR,,ARTESIA,88210    ,NM,EDDY,30-MAR-80,08-OCT-13
16765,16400,ALLSUPS PETROLEUM INC,861,ALLSUP'S # 102211,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.82794,-104.41309,1303 HERMOSA DR,,ARTESIA,88210    ,NM,EDDY,30-MAR-80,08-OCT-13
16766,276362,BW GAS CONVENIENCE JOBBER LLC,862,ALLSUP'S # 102190,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,32.40901,-104.22831,1010 S CANAL,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,
16767,276362,BW GAS CONVENIENCE JOBBER LLC,862,ALLSUP'S # 102190,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,32.40901,-104.22831,1010 S CANAL,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,
16768,377,BELL GAS INC,862,ALLSUP'S # 102190,,,,U,REMOVED,32.40901,-104.22831,1010 S CANAL,,CARLSBAD,88220    ,NM,EDDY,21-MAY-81,29-MAY-98
16769,16400,ALLSUPS PETROLEUM INC,863,ALLSUPS - NO179,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.41424,-104.23975,1101 W LEA,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,07-OCT-14
16770,16400,ALLSUPS PETROLEUM INC,863,ALLSUPS - NO179,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.41424,-104.23975,1101 W LEA,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,07-OCT-14
16771,16400,ALLSUPS PETROLEUM INC,863,ALLSUPS - NO179,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.41424,-104.23975,1101 W LEA,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,07-OCT-14
16772,16400,ALLSUPS PETROLEUM INC,864,ALLSUP'S # 102219,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.42052,-104.23787,920 W MERMOD,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,18-OCT-11
16773,16400,ALLSUPS PETROLEUM INC,864,ALLSUP'S # 102219,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.42052,-104.23787,920 W MERMOD,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,18-OCT-11
16774,16400,ALLSUPS PETROLEUM INC,864,ALLSUP'S # 102219,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.42052,-104.23787,920 W MERMOD,,CARLSBAD,88220    ,NM,EDDY,30-MAR-80,18-OCT-11
16775,276362,BW GAS CONVENIENCE JOBBER LLC,865,ALLSUP'S # 102223,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,REMOVED,32.85742,-104.39903,1603 N FIRST ST,,ARTESIA,88210    ,NM,EDDY,01-DEC-88,04-MAY-22
16776,276362,BW GAS CONVENIENCE JOBBER LLC,865,ALLSUP'S # 102223,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,REMOVED,32.85742,-104.39903,1603 N FIRST ST,,ARTESIA,88210    ,NM,EDDY,01-DEC-88,04-MAY-22
16777,16400,ALLSUPS PETROLEUM INC,865,ALLSUP'S # 102223,,,,U,REMOVED,32.85742,-104.39903,1603 N FIRST ST,,ARTESIA,88210    ,NM,EDDY,01-JAN-00,05-DEC-88
16778,16400,ALLSUPS PETROLEUM INC,865,ALLSUP'S # 102223,,,,U,REMOVED,32.85742,-104.39903,1603 N FIRST ST,,ARTESIA,88210    ,NM,EDDY,01-JAN-00,06-DEC-88
16779,16400,ALLSUPS PETROLEUM INC,865,ALLSUP'S # 102223,,,,U,REMOVED,32.85742,-104.39903,1603 N FIRST ST,,ARTESIA,88210    ,NM,EDDY,01-JAN-00,09-DEC-88
16780,377,BELL GAS INC,866,ALLSUP'S # 102220,,,,U,REMOVED,32.28607,-104.10148,105 N 8TH ST,,LOVING,88256    ,NM,EDDY,31-MAR-81,13-SEP-94
16781,377,BELL GAS INC,866,ALLSUP'S # 102220,,,,U,REMOVED,32.28607,-104.10148,105 N 8TH ST,,LOVING,88256    ,NM,EDDY,31-MAR-81,13-SEP-94
16782,377,BELL GAS INC,866,ALLSUP'S # 102220,,,,U,REMOVED,32.28607,-104.10148,105 N 8TH ST,,LOVING,88256    ,NM,EDDY,31-MAR-81,13-SEP-94
16783,377,BELL GAS INC,866,ALLSUP'S # 102220,,,,U,REMOVED,32.28607,-104.10148,105 N 8TH ST,,LOVING,88256    ,NM,EDDY,31-MAR-81,13-SEP-94
16784,377,BELL GAS INC,866,ALLSUP'S # 102220,,,,U,REMOVED,32.28607,-104.10148,105 N 8TH ST,,LOVING,88256    ,NM,EDDY,31-MAR-81,13-SEP-94
16785,16400,ALLSUPS PETROLEUM INC,866,ALLSUP'S # 102220,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.28607,-104.10148,105 N 8TH ST,,LOVING,88256    ,NM,EDDY,07-SEP-94,09-JUN-10
16786,16400,ALLSUPS PETROLEUM INC,866,ALLSUP'S # 102220,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.28607,-104.10148,105 N 8TH ST,,LOVING,88256    ,NM,EDDY,07-SEP-94,09-JUN-10
16787,16400,ALLSUPS PETROLEUM INC,866,ALLSUP'S # 102220,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.28607,-104.10148,105 N 8TH ST,,LOVING,88256    ,NM,EDDY,07-SEP-94,09-JUN-10
16788,16400,ALLSUPS PETROLEUM INC,867,ALLSUP'S # 102170,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,34.434183,-103.196755,3500 N PRINCE ST,,CLOVIS,88101    ,NM,CURRY,30-MAR-80,25-MAR-11
16789,16400,ALLSUPS PETROLEUM INC,867,ALLSUP'S # 102170,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,34.434183,-103.196755,3500 N PRINCE ST,,CLOVIS,88101    ,NM,CURRY,30-MAR-80,25-MAR-11
16790,16400,ALLSUPS PETROLEUM INC,867,ALLSUP'S # 102170,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,34.434183,-103.196755,3500 N PRINCE ST,,CLOVIS,88101    ,NM,CURRY,30-MAR-80,25-MAR-11
16791,16400,ALLSUPS PETROLEUM INC,868,ALLSUP'S # 102171,,,,U,REMOVED,34.397834,-103.187429,1500 MABRY DR,,CLOVIS,88101    ,NM,CURRY,06-FEB-81,06-FEB-97
16792,16400,ALLSUPS PETROLEUM INC,868,ALLSUP'S # 102171,,,,U,REMOVED,34.397834,-103.187429,1500 MABRY DR,,CLOVIS,88101    ,NM,CURRY,06-FEB-81,06-FEB-97
16793,16400,ALLSUPS PETROLEUM INC,868,ALLSUP'S # 102171,,,,U,REMOVED,34.397834,-103.187429,1500 MABRY DR,,CLOVIS,88101    ,NM,CURRY,31-MAR-81,06-FEB-97
16794,276362,BW GAS CONVENIENCE JOBBER LLC,868,ALLSUP'S # 102171,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.397834,-103.187429,1500 MABRY DR,,CLOVIS,88101    ,NM,CURRY,11-MAR-97,
16795,276362,BW GAS CONVENIENCE JOBBER LLC,869,ALLSUPS # 102053,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.411884,-103.19673,1320 N PRINCE,,CLOVIS,88101    ,NM,CURRY,31-MAR-81,
16796,276362,BW GAS CONVENIENCE JOBBER LLC,869,ALLSUPS # 102053,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.411884,-103.19673,1320 N PRINCE,,CLOVIS,88101    ,NM,CURRY,31-MAR-81,
16797,276362,BW GAS CONVENIENCE JOBBER LLC,869,ALLSUPS # 102053,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.411884,-103.19673,1320 N PRINCE,,CLOVIS,88101    ,NM,CURRY,31-MAR-81,
16798,16400,ALLSUPS PETROLEUM INC,870,ALLSUP'S # 102248,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,34.418985,-103.231498,2121 W 21ST,,CLOVIS,88101    ,NM,CURRY,31-MAR-81,02-OCT-12
16799,16400,ALLSUPS PETROLEUM INC,870,ALLSUP'S # 102248,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,34.418985,-103.231498,2121 W 21ST,,CLOVIS,88101    ,NM,CURRY,31-MAR-81,02-OCT-12
16800,16400,ALLSUPS PETROLEUM INC,871,ALLSUP'S # 102004,,,,U,REMOVED,34.419653,-103.214327,728 W. 21ST STREET,,CLOVIS,88102    ,NM,CURRY,24-MAR-82,01-APR-96
16801,16400,ALLSUPS PETROLEUM INC,871,ALLSUP'S # 102004,,,,U,REMOVED,34.419653,-103.214327,728 W. 21ST STREET,,CLOVIS,88102    ,NM,CURRY,24-MAR-82,01-APR-96
16802,16400,ALLSUPS PETROLEUM INC,871,ALLSUP'S # 102004,,,,U,REMOVED,34.419653,-103.214327,728 W. 21ST STREET,,CLOVIS,88102    ,NM,CURRY,24-MAR-82,01-APR-96
16951,318,AT&T CORP,934,AT T C LOS LUNAS RADIO,,,,U,REMOVED,,,OFF STATE RD 6 W OF LOS L,,LOS LUNAS,87031    ,NM,VALENCIA,01-OCT-73,07-AUG-91
16803,276362,BW GAS CONVENIENCE JOBBER LLC,871,ALLSUP'S # 102004,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,34.419653,-103.214327,728 W. 21ST STREET,,CLOVIS,88102    ,NM,CURRY,29-APR-96,
16804,16400,ALLSUPS PETROLEUM INC,872,ALLSUP'S # 102058,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,35.156934,-103.725165,2300 S FIRST,,TUCUMCARI,88401    ,NM,QUAY,01-APR-82,14-JUN-11
16805,16400,ALLSUPS PETROLEUM INC,872,ALLSUP'S # 102058,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,35.156934,-103.725165,2300 S FIRST,,TUCUMCARI,88401    ,NM,QUAY,01-APR-82,14-JUN-11
16806,276362,BW GAS CONVENIENCE JOBBER LLC,873,ALLSUP'S # 102287,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.94669,-103.65161,301 CLARK,,ELIDA,88116    ,NM,ROOSEVELT,01-APR-82,
16807,276362,BW GAS CONVENIENCE JOBBER LLC,873,ALLSUP'S # 102287,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.94669,-103.65161,301 CLARK,,ELIDA,88116    ,NM,ROOSEVELT,01-APR-82,
16808,276362,BW GAS CONVENIENCE JOBBER LLC,873,ALLSUP'S # 102287,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.94669,-103.65161,301 CLARK,,ELIDA,88116    ,NM,ROOSEVELT,01-APR-82,
16809,276362,BW GAS CONVENIENCE JOBBER LLC,874,ALLSUP'S # 102286,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,REMOVED,33.379922,-104.529219,501 W MCGAFFEY,,ROSWELL,88201    ,NM,CHAVES,01-APR-82,19-JAN-23
16810,276362,BW GAS CONVENIENCE JOBBER LLC,874,ALLSUP'S # 102286,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,REMOVED,33.379922,-104.529219,501 W MCGAFFEY,,ROSWELL,88201    ,NM,CHAVES,01-APR-82,19-JAN-23
16811,16400,ALLSUPS PETROLEUM INC,875,ALLSUP'S # 102291,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,34.94234,-104.68649,1485 WILL ROGERS,,SANTA ROSA,88435    ,NM,GUADALUPE,01-APR-82,12-SEP-19
16812,16400,ALLSUPS PETROLEUM INC,875,ALLSUP'S # 102291,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,34.94234,-104.68649,1485 WILL ROGERS,,SANTA ROSA,88435    ,NM,GUADALUPE,01-APR-82,12-SEP-19
16813,16400,ALLSUPS PETROLEUM INC,876,ALLSUP'S # 102335,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,33.423395,-104.522479,2501 N MAIN ST,,ROSWELL,88201    ,NM,CHAVES,01-MAY-89,07-FEB-12
16814,16400,ALLSUPS PETROLEUM INC,876,ALLSUP'S # 102335,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,33.423395,-104.522479,2501 N MAIN ST,,ROSWELL,88201    ,NM,CHAVES,01-MAY-89,07-FEB-12
16815,16400,ALLSUPS PETROLEUM INC,876,ALLSUP'S # 102335,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,33.423395,-104.522479,2501 N MAIN ST,,ROSWELL,88201    ,NM,CHAVES,01-MAY-89,07-FEB-12
16816,16400,ALLSUPS PETROLEUM INC,876,ALLSUP'S # 102335,,,,U,REMOVED,33.423395,-104.522479,2501 N MAIN ST,,ROSWELL,88201    ,NM,CHAVES,07-FEB-73,27-JAN-89
16817,16400,ALLSUPS PETROLEUM INC,876,ALLSUP'S # 102335,,,,U,REMOVED,33.423395,-104.522479,2501 N MAIN ST,,ROSWELL,88201    ,NM,CHAVES,07-FEB-73,27-JAN-89
16818,16400,ALLSUPS PETROLEUM INC,876,ALLSUP'S # 102335,,,,U,REMOVED,33.423395,-104.522479,2501 N MAIN ST,,ROSWELL,88201    ,NM,CHAVES,07-FEB-73,27-JAN-89
16819,16400,ALLSUPS PETROLEUM INC,876,ALLSUP'S # 102335,,,,U,REMOVED,33.423395,-104.522479,2501 N MAIN ST,,ROSWELL,88201    ,NM,CHAVES,07-FEB-73,27-JAN-89
16820,276362,BW GAS CONVENIENCE JOBBER LLC,877,ALLSUP'S # 102343,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.324091,-105.62578,127 HWY 70 E88346,,RUIDOSO DOWNS,88345    ,NM,LINCOLN,14-SEP-71,
16821,276362,BW GAS CONVENIENCE JOBBER LLC,877,ALLSUP'S # 102343,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.324091,-105.62578,127 HWY 70 E88346,,RUIDOSO DOWNS,88345    ,NM,LINCOLN,14-SEP-71,
16822,276362,BW GAS CONVENIENCE JOBBER LLC,877,ALLSUP'S # 102343,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.324091,-105.62578,127 HWY 70 E88346,,RUIDOSO DOWNS,88345    ,NM,LINCOLN,14-SEP-71,
16823,276362,BW GAS CONVENIENCE JOBBER LLC,878,ALLSUP'S # 102341,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.32222,-105.634444,311 SUDDERTH,,RUIDOSO,88345    ,NM,LINCOLN,24-SEP-85,
16824,276362,BW GAS CONVENIENCE JOBBER LLC,878,ALLSUP'S # 102341,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.32222,-105.634444,311 SUDDERTH,,RUIDOSO,88345    ,NM,LINCOLN,24-SEP-85,
16825,276362,BW GAS CONVENIENCE JOBBER LLC,878,ALLSUP'S # 102341,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.32222,-105.634444,311 SUDDERTH,,RUIDOSO,88345    ,NM,LINCOLN,24-SEP-85,
16826,276362,BW GAS CONVENIENCE JOBBER LLC,879,ALLSUP'S # 102339,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.333934,-105.681139,2820 SUDDERTH,,RUIDOSO,88345    ,NM,LINCOLN,22-SEP-82,
16827,276362,BW GAS CONVENIENCE JOBBER LLC,879,ALLSUP'S # 102339,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.333934,-105.681139,2820 SUDDERTH,,RUIDOSO,88345    ,NM,LINCOLN,22-SEP-82,
16828,276362,BW GAS CONVENIENCE JOBBER LLC,879,ALLSUP'S # 102339,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.333934,-105.681139,2820 SUDDERTH,,RUIDOSO,88345    ,NM,LINCOLN,22-SEP-82,
16829,276362,BW GAS CONVENIENCE JOBBER LLC,880,ALLSUP'S # 102340,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.348165,-105.675527,723 MECHEM,,RUIDOSO,88345    ,NM,LINCOLN,23-SEP-83,
16830,276362,BW GAS CONVENIENCE JOBBER LLC,880,ALLSUP'S # 102340,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.348165,-105.675527,723 MECHEM,,RUIDOSO,88345    ,NM,LINCOLN,23-SEP-83,
16831,276362,BW GAS CONVENIENCE JOBBER LLC,880,ALLSUP'S # 102340,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,CURRENTLY IN USE,33.348165,-105.675527,723 MECHEM,,RUIDOSO,88345    ,NM,LINCOLN,23-SEP-83,
16832,276362,BW GAS CONVENIENCE JOBBER LLC,881,ALLSUP'S # 102338,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,REMOVED,32.890512,-105.959829,100 WHITE SANDS BLVD,,ALAMOGORDO,88310    ,NM,OTERO,22-SEP-82,21-FEB-24
16833,276362,BW GAS CONVENIENCE JOBBER LLC,881,ALLSUP'S # 102338,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,REMOVED,32.890512,-105.959829,100 WHITE SANDS BLVD,,ALAMOGORDO,88310    ,NM,OTERO,22-SEP-82,21-FEB-24
16834,276362,BW GAS CONVENIENCE JOBBER LLC,881,ALLSUP'S # 102338,,O13900,BW GAS CONVENIENCE RETAIL LLC,U,REMOVED,32.890512,-105.959829,100 WHITE SANDS BLVD,,ALAMOGORDO,88310    ,NM,OTERO,22-SEP-82,21-FEB-24
16835,16400,ALLSUPS PETROLEUM INC,882,ALLSUPS 312,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.907676,-105.959989,1520 WHITE SANDS BLVD,,ALAMOGORDO,88310    ,NM,OTERO,19-SEP-78,07-NOV-13
16836,16400,ALLSUPS PETROLEUM INC,882,ALLSUPS 312,,O3486,ALLSUPS PETROLEUM INC,U,REMOVED,32.907676,-105.959989,1520 WHITE SANDS BLVD,,ALAMOGORDO,88310    ,NM,OTERO,19-SEP-78,07-NOV-13
16952,318,AT&T CORP,935,AT T C NAMBE RADIO,,,,U,REMOVED,,,10 MILES SE,,PUEBLO OF NAMBE,87501    ,NM,,16-DEC-65,20-NOV-93
