Compliance Count ID,Compliance ID,StateSectionNumber,OriginalPenalty,FinalPenalty,SOCType,ComplianceDetailCommentsText,ViolationWithdrawn,ViolationResolved
1093,1084,,,0.0,,OTHER: U03020JS - REQUESTING AMENDED NOTIFICATION FORM AND CLOSURE REPT FOR THE REMOVED USTS. - RK,False,False
1094,1085,,,0.0,,,False,False
1095,1086,,,0.0,,No Violation Letter: U03038JS,False,False
1096,1087,,,0.0,,No Violation Letter,False,False
1097,1088,,,0.0,,None: NO CITATION CITED. ACCOMPANY BY ANTHONY - RK,False,False
1098,1089,,,0.0,,No Violation Letter: U0534RT,False,False
1099,1090,,,0.0,,No Violation Letter: U05033JS,False,False
1100,1091,,,0.0,,No Violation Letter,False,False
1101,1092,,,0.0,,Written Warning: 7/9/98 INSUFFICIENT DOCUMENTATION LETTER SENT (U0742AEJ) -- RK; 12/2/98 REC'D LETTER THAT USTS REMOVED - RK,False,False
1102,1093,,,0.0,,"Written Warning: U0531RT, 9/4/98 UST REMOVED AND RELEASE DETECTED - RK",False,False
1103,1094,,,0.0,,Written Warning: U0660JR Removed both USTs,False,False
1104,1095,,,0.0,,Written Warning: U0739CL; 6/5/2001 UST REMOVED PER NOTIFICATION FORM - RK,False,False
1105,1096,,,0.0,,Field Citation: $450 fine,False,False
1106,1097,,,0.0,,Written Warning,False,False
1107,1098,,,0.0,,,False,False
1108,1099,,,0.0,,Written Warning: U05030JS,False,False
1109,1100,,,0.0,,Written Warning,False,False
1110,1101,,,0.0,,Written Warning: U0524RT,False,False
1111,1102,,,0.0,,Written Warning,False,False
1112,1103,,,0.0,,No Violation Letter: U006022JS,False,False
1113,1104,,,0.0,,Written Warning,False,False
1114,1105,,,0.0,,Written Warning: U01103AEJ; 3/23/99 RECEIVED VC FORM - RK,False,False
1115,1106,,,0.0,,Written Warning,False,False
1116,1107,,,0.0,,Written Warning: U09177JS; 12/24 FAX REQ ADDITIONAL TIME. --RK,False,False
1117,1108,,,0.0,,Written Warning: 9/16/99 received notificaiton form and additional information; 10/17/99 -- U10095KN,False,False
1118,1109,,,0.0,,Written Warning,False,False
1119,1110,,,0.0,,Written Warning: U01102AEJ; 3/10/99 RECEIVED VC FORM - RK,False,False
1120,1111,,,0.0,,Written Warning: 5/16/2000 USTS 1 AND 2 REMOVED - RK,False,False
1121,1112,,,0.0,,"Written Warning: U09113AEJ, 
2/8/99 RECEIVED LETTER THAT USTS TOU EFF 12/28/98 - RK 

2/17/99 RECEIVED TANK TESTING RESULTS DATED 1995. - RK 

5/15/2000 RECEIVED CLOSURE REPT FOR REMOVAL FOR TANK 1 AND 2 - RK",False,False
1122,1113,,,0.0,,Written Warning,False,False
1123,1114,,,0.0,,No Violation Letter: U01101AEJ,False,False
1124,1115,,,0.0,,Written Warning,False,False
1125,1116,,,0.0,,Written Warning: U11051KN,False,False
1126,1117,,,0.0,,Written Warning,False,False
1127,1118,,,0.0,,"Written Warning: U011098AEJ

5/1/2003 REC CLOSURE REPT FOR ALL THE TANKS - RK",False,False
1128,1119,,,0.0,,Written Warning,False,False
1129,1120,,,0.0,,No Violation Letter: U0525RT,False,False
1130,1121,,,0.0,,No Violation Letter,False,False
1131,1122,,,0.0,,Written Warning,False,False
1132,1123,,,0.0,,,False,False
1133,1124,,,0.0,,"None: NO VIOLATION FOUND, SENT LETTER DATED 9/17/97",False,False
1134,1125,,,0.0,,Written Warning,False,False
1135,1126,,,0.0,,Field Citation: FINED 350; 12/7/94 THE CITATION WAS WITHDRAWED BY RUSS - RK,False,False
1136,1127,,,0.0,,"Written Warning: 10/29/99 KALYANI REQUESTED FINANCIAL RESPONSIBILITY INFORMATION - RK

12/7/99 RECEIVED. - RK",False,False
1137,1128,,,0.0,,Written Warning: U1168RT,False,False
1138,1129,,,0.0,,"Written Warning: uo535aej, UST REMOVED IN 8/98 AND RELEASE WAS DETECTED -- RK",False,False
1139,1130,,,0.0,,Written Warning,False,False
1140,1131,,,0.0,,"OTHER: 12/21/98 USTS WILL BE TOU EFF. 12/22/98 - RK 

3/4/99 REQUESTED AMENDED NOTIFICATION FORM FOR THE REMOVED TANKS - RK

4/6/99 4 USTS REMOVED. REPLACED WITH 4 NEW USTS - RK",False,False
1141,1132,,,0.0,,Written Warning: 6/3/97 U0575JR,False,False
1142,1133,,,0.0,,,False,False
1144,1135,,,0.0,,Written Warning: U11002JR,False,False
1145,1136,,,0.0,,"Written Warning: 6/3/97 U0615AEJ
10/1/98 RECEIVED REPT OF CLOSURE - RK",False,False
1146,1137,,,0.0,,"Field Citation: 9/97 INSPECTION WITH JACK .  FINED 650; 10/98 RECEIVED CLOSURE REPT - RK  

10/1/98 RECEIVED CLOSURE REPORT FOR 4 USTS -- RK  

12/18/98 RETURNED CLOSURE REPT.  INSUFFICIENT CLOSURE INFORMATION - RK

3/5/99 JAN WROTE LETTER REQUESTIN؂_x0013_砇᭴뫠؂ޮ",False,False
1147,1138,,,0.0,,Written Warning: request for not. form for new tanks. - rt  11/25/98 RECEIVED NOTIFICAITON FORM -RK,False,False
1148,1139,,,0.0,,"Field Citation: ACCOMPANY BY TONY. FINED $900.00, 11/25/98 REC'D COPY OF LETTER - RK",False,False
1149,1140,,,0.0,,"Written Warning: U0348JR TOU LETTER - RK
10/19/98 RECEIVED CLOSURE REPT - RK",False,False
1150,1141,,,0.0,,"None: VERIFY THE STATUS OF THE USTS. FILE SHOW USTS WERE TOU BUT THEY WERE REMOVED IN 1/20/96. Picked up
closure notification form and closure report dated 1-2-96.  jack",False,False
1151,1142,,,0.0,,Written Warning,False,False
1152,1143,,,0.0,,,False,False
1153,1144,,,0.0,,Written Warning: U03064JS; 4/5/99 RECEIVED VERFICATION OF COMPLIANCE FORM - RK,False,False
1154,1145,,,0.0,,Written Warning,False,False
1155,1146,,,0.0,,Written Warning,False,False
1156,1147,,,0.0,,No Violation Letter: U05067JS,False,False
1157,1148,,,0.0,,Written Warning,False,False
1158,1149,,,0.0,,Written Warning: u0678js; 11/5/98 RECEIVED CLOSURE OF 2 USTS - RK,False,False
1159,1150,,,0.0,,No Violation Letter: 2/19/99 RECEIVED NOTIFICATION FORM CORRECTING THE SIZES OF THE USTS AND COY OF INS POLICY. - RK; 3/16/99  U03065JS -- RK,False,False
1160,1151,,,0.0,,Written Warning,False,False
1161,1152,,,0.0,,Written Warning: 01/13/98 REC'D ADDITIONAL INFORMATION --RK,False,False
1162,1153,,,0.0,,"Written Warning: U10167AEJ,pou",False,False
1163,1154,,,0.0,,Written Warning: U0526RT,False,False
1164,1155,,,0.0,,Written Warning: U0610AEJ; U0598AEJ,False,False
1165,1156,,,0.0,,None: NO FINES - RK,False,False
1166,1157,,,0.0,,Written Warning,False,False
1167,1158,,,0.0,,Written Warning: U0268RT,False,False
1168,1159,,,0.0,,Written Warning,False,False
1169,1160,,,0.0,,Written Warning: U09114AEJ  12/7/98 RECEIVED NOTIFICATION FORM - RK  1/25/99 RECEIVED PRECISION TESTING RESULTS - RK,False,False
1170,1161,,,0.0,,Written Warning,False,False
1171,1162,,,0.0,,Written Warning: U09112AEJ,False,False
1172,1163,,,0.0,,Written Warning,False,False
1173,1164,,,0.0,,,False,False
1174,1165,,,0.0,,Written Warning: U0534AEJ; 3/4/99 UST REMOVED 1/6/99 - RK,False,False
1175,1166,,,0.0,,Written Warning: 3/30/2001  USTS REMOVED IN 1/1999 - RK,False,False
1176,1167,,,0.0,,Field Citation: 10/28/98 FINED $450.  TONY ACCOMPANY NORWOOD - RK,False,False
1177,1168,,,0.0,,Written Warning:  ALL USTS TOU SINCE 5/94,False,False
1178,1169,,,0.0,,Written Warning,False,False
1179,1170,,,0.0,,"None: JACK ACCOMPANY,  NO FINES - RK",False,False
1180,1171,,,0.0,,Written Warning: 3/18/99 RECEIVED CLOSURE REPT - RK,False,False
1181,1172,,,0.0,,None: 3/18/99 RECEIVED CLOSURE REPT - RK,False,False
1182,1173,,,0.0,,Written Warning: 11/5/98 REC'D NOTIFICATION FORM - RK,False,False
1183,1174,,,0.0,,Written Warning: LTR ID U0662JR,False,False
1184,1175,,,0.0,,,False,False
1185,1176,,,0.0,,None: fyi NOI (2 items),False,False
1186,1177,,,0.0,,Written Warning: U1007RT,False,False
1187,1178,,,0.0,,"None: JACK ACCOMPANY,  NO FINES - RK",False,False
1188,1179,,,0.0,,Written Warning,False,False
1189,1180,,100.0,100.0,,Field Citation: FINED 100,False,True
1190,1181,,,0.0,,"Written Warning: U10168AEJ,U05118AEJ",False,False
1191,1182,,,0.0,,Written Warning: u03160aej,False,False
1192,1183,,,0.0,,Written Warning: 4/20/99 CHECKLIST NOT IN FILE.  JACK WILL REINSPECT FACILITY IN 7/99. - RK,False,False
1193,1184,,,0.0,,No Violation Letter: U0325JR,False,False
1194,1185,,,0.0,,Written Warning: U01099AEJ,False,False
1195,1186,,,0.0,,Written Warning,False,False
1196,1187,,,0.0,,No Violation Letter: U01098AEJ,False,False
1197,1188,,,0.0,,None: NO FINES.  JACK ACCOMPANY - RK,False,False
1198,1189,,,0.0,,Written Warning,False,False
1199,1190,,,0.0,,"Written Warning: U06075JS,",False,False
1200,1191,,,0.0,,None: NO CITATION CITED.  ACCOMPANY BY ANTHONY - RK,False,False
1201,1192,,,0.0,,Written Warning: U10165AEJ,False,False
1202,1193,,,0.0,,Written Warning: U0684JR,False,False
1203,1194,,,0.0,,Written Warning,False,False
1204,1195,,300.0,300.0,,"Field Citation: FINED 3,000, JACK ACCOMPANY -RK",False,True
1205,1196,,,0.0,,Written Warning,False,False
1206,1197,,,0.0,,Written Warning: U11036KN,False,False
1207,1198,,,0.0,,Written Warning,False,False
1208,1199,,,0.0,,Written Warning: U0532RT,False,False
1209,1200,,,0.0,,Written Warning,False,False
1210,1201,,,0.0,,Written Warning,False,False
1211,1202,,,0.0,,No Violation Letter: U05034JS,False,False
1212,1203,,,0.0,,,False,False
1213,1204,,,0.0,,None: NO FINE WAS CITED - RK,False,False
1214,1205,,,0.0,,Written Warning,False,False
1215,1206,,,0.0,,Written Warning,False,False
1216,1207,,,0.0,,Field Citation: FINED $300.00.  1/25/99 RECEIVED COPY OF LETTER FROM EPA. - RK,False,False
1217,1208,,,0.0,,Written Warning: U0364AEJ; 7/24/98 REC'D FR -- RK; 2/10/99 U02071AEJ,False,False
1218,1209,,,0.0,,Written Warning: 4/23/99 RECEIVED CLOSURE REPT - RK,False,False
4979,4361,,,0.0,,,False,False
1219,1210,,,0.0,,"Field Citation: FINED 750.00 , ANTHONY ACCOMPANY NORWOOD - RK; 4/23/99 RECEIVED CLOSURE REPT - RK",False,False
1220,1211,,,0.0,,Written Warning,False,False
1221,1212,,,0.0,,Written Warning: U03066JS; 4/7/99 RECEIVED FAX OF RESULTS - RK,False,False
1222,1213,,,0.0,,Written Warning: U0683JR,False,False
1223,1214,,,0.0,,Written Warning: U03041JS,False,False
1224,1215,,,0.0,,"Written Warning: U1178RT;  PLANS TO REMOVED UST

12/29/97 VERIFICATION OF COMPLIANCE STATED THAT UST WAS REMOVED.  WAITING FOR CLOSURE REPORT BEFORE CLOSING VIOLATION.  - RK",False,False
1225,1216,,,0.0,,Written Warning: U05029JS; 8/5/99 RECEIVED LTR FROM DENNIS HWANG THAT MAY BE EXEMPT AND WILL COMPLY.  JACK IS REVIEWING THIS LTR - RK,False,False
1226,1217,,,0.0,,"Written Warning: U10118AEJ, 11/24/98 RECEIVED NOTIFICATION FORM OF UST CLOSURE - RK

11/24/98 the ust was removed. -- rk",False,False
1227,1218,,,0.0,,"Written Warning: U10163AEJ, U05119AEJ",False,False
1228,1219,,,0.0,,Written Warning: U03161AEJ,False,False
1229,1220,,,0.0,,Written Warning,False,False
1230,1221,,,0.0,,No Violation Letter: 2/22/99 RECEIVED FAXED COPY OF TLS350R REPT -RK; 3/15/99 U03063JS -- RK,False,False
1231,1222,,,0.0,,Written Warning,False,False
1232,1223,,,0.0,,,False,False
1233,1224,,,0.0,,,False,False
1234,1225,,,0.0,,"OTHER: NOI (6 items) & possible field citation written from the desk. - JR

2/27/2004 WILL FOLLOWUP ON NEXT INSPECTION - RK",False,False
1235,1226,,,0.0,,Written Warning: U10120AEJ,False,False
1236,1227,,,0.0,,"None: JACK ACCOMPANY,  NO FINES - RK",False,False
1237,1228,,,0.0,,"Written Warning: U10115AEJ, U05116",False,False
1238,1229,,,0.0,,Written Warning: U01105AEJ; 6/1/99 RECEIVED PROOF OF INSURANCE - RK,False,False
1239,1230,,,0.0,,Written Warning,False,False
1240,1231,,,0.0,,Written Warning: U0378AEJ,False,False
1241,1232,,,0.0,,"Written Warning: U0558AEJ, 12/21/98 RECEIVED NOTIFICAITON THAT USTS REMOVED - RK",False,False
1242,1233,,,0.0,,None: REC'D RESPONSE FROM MAILOUT #1 STATING THAT UST IS REMOVED - RK,False,False
1243,1234,,,0.0,,None: REC'D NOTIFICAITON FORM.  AMENDED DATABASE.  -- RK,False,False
1244,1235,,,0.0,,Written Warning,False,False
1245,1236,,,0.0,,Written Warning: U12024AEJ; 1/11/2000 RECEIVED VC - RK,False,False
1246,1237,,,0.0,,Written Warning,False,False
1247,1238,,,0.0,,Written Warning: U0417JR,False,False
1248,1239,,,0.0,,Written Warning,False,False
1249,1240,,,0.0,,Written Warning,False,False
1250,1241,,,0.0,,Field Citation: FINED 200. RICH ACCOMPANY - RK,False,False
1251,1242,,,0.0,,Written Warning: U12027AEJ,False,False
1252,1243,,,0.0,,"Field Citation: FINED 1200. 

10/12/2000 RECEIVED FAX.  RESPONDING TO INSPECTION AND REQUESTING AN 30 DAY EXTENSION.  TONY GAVE VERBAL APPROVAL.  NEED TO FOLLOW UP WITH LETTER. - RK

10/16/2000 RECEIVED CP YEARLY RECORD SHEET - RK

12/4/2000 LTR Rᬁর؂_x0013_砇᭴뫠؂ޮ",False,True
1253,1244,,,0.0,,"OTHER: 07/31/97 UST REMOVE, REQ AMENDED NOTIFICAITON FORM - RK  08/01/97 RECEIVED - RK",False,False
1254,1245,,,0.0,,None: UST REMOVED REQUESTED AMENDE NOTIFICATION FORM - RECEIVED,False,False
1255,1246,,,0.0,,No Violation Letter: U0372AEJ,False,False
1256,1247,,,0.0,,Written Warning: U11067KN,False,False
1257,1248,,,0.0,,Written Warning: U07116JS   10/23/2000 RECEIVED NOTIFICATION FORM.  UST CLOSED IN 1983. - RK,False,False
1258,1249,,,0.0,,Written Warning,False,False
1259,1250,,,0.0,,Written Warning: U12033KN,False,False
1260,1251,,,0.0,,Written Warning: USTs were POU on 10-01-1996,False,False
1261,1252,,,0.0,,No Violation Letter,False,False
1262,1253,,,0.0,,None: 10/25/2001 ISSUED NOV - RK,False,False
1263,1254,,,0.0,,"None: SUBSTANDARD TANK FOLLOWUP WITH LETTER;  

9/18/2000 RECEIVED MTCF
11/28/2000 Bob is drafting enforcement paperwork
12/21/2000 REC FAX OF READINGS FOR PAST 30 DAYS - RK

1-31-2001 Jack & Kathi did a follow-up visit . Inspected the piping.
Veriᬁর؂_x0013_砇᭴뫠؂ޮ",False,False
1264,1255,,,0.0,,"Written Warning: U0414JR,  1/28/99 RECEIVED NOTIFICATION FORM THAT USTS REMOVED - RK",False,False
1265,1256,,,0.0,,"OTHER: 05/97 UST TOU -- RK

10/97 REC'D LTR THAT WILL REMOVE UST BY 11/97 -- RK

10/26/98 usts were removed - rk",False,False
1266,1257,,,0.0,,No Violation Letter: U0561 AEJ NO VIOLATION FOUND EMERGENCY GENERATOR,False,False
1267,1258,,,0.0,,None: 12/21/98 RECEIVED NOTIFICATION FORM THAT UST REMOVED. ANTHONY NEEDS TO INPUT INFORMATIONON THE ACTIN AND DATE OF ISSUED- RK,False,False
1268,1259,,,0.0,,"Written Warning: U0563AEJ, 12/21/98  RECEIVED NOTIFICATION FORM THAT USTS REMOVED - RK",False,False
1269,1260,,,0.0,,None: 12/21/98 UST REMOVED.  ANTHONY NEEDS TO INPUT INFORMATION INTO THE ACTION AND ISSUED DATE. - RK,False,False
1270,1261,,,0.0,,,False,False
1271,1262,,,0.0,,Written Warning,False,False
1272,1263,,,0.0,,"Written Warning: 11/24 RECEIVED AMENDED NOTIFICAITON FORM AND LETTER STATING THAT IS FULL COMPLIANCE- RK

11/25/98 SUBMITTED TANK, LINE AND LEAK DETECTOR TESTS, FINANCIAL RESPONSIBILITY.  USED OIL TANK INVENTORY CONTROL AND MONTHLY TEST - RK

4/8/99 R؂_x0013_砇᭴뫠؂ޮ",False,False
1273,1264,,,0.0,,Written Warning,False,False
1274,1265,,,0.0,,Field Citation,False,False
1275,1266,,,0.0,,No Violation Letter,False,False
1276,1267,,,0.0,,Written Warning: U11077KN,False,False
1277,1268,,,0.0,,Written Warning,False,False
1278,1269,,,0.0,,Written Warning: u0551aej,False,False
1279,1270,,,0.0,,Written Warning,False,False
1280,1271,,,0.0,,Written Warning: U12025AEJ,False,False
1281,1272,,,0.0,,Written Warning,False,False
1282,1273,,,0.0,,,False,False
1283,1274,,,0.0,,"None: 1/27/99 NO CITATION CITED, W/GREG


2/24/99 REC'D CC LETTER THAT TOOK ACTION. - RK",False,False
1284,1275,,,0.0,,Written Warning,False,False
1285,1276,,,0.0,,Written Warning,False,False
1286,1277,,,0.0,,None: NO FINES,False,False
1287,1278,,,0.0,,Written Warning,False,False
1288,1279,,,0.0,,Written Warning: U09170JS,False,False
1289,1280,,,0.0,,Written Warning: U0796CL,False,False
1290,1281,,,0.0,,Field Citation: FINE $150,False,False
1291,1282,,,0.0,,None: u09171js - no violation found - rk,False,False
1292,1283,,,0.0,,,False,False
1293,1284,,,0.0,,Written Warning: U0203JR,False,False
1294,1285,,,0.0,,"Field Citation: RICH ACCOMPANY NORWOOD, FINED $600",False,False
1295,1286,,,0.0,,Written Warning,False,False
1296,1287,,,0.0,,Field Citation: field citation issue from EPA - rk,False,False
1297,1288,,,0.0,,,False,False
1298,1289,,,0.0,,Written Warning,False,False
1299,1290,,,0.0,,Field Citation,False,False
1300,1291,,,0.0,,Written Warning: U0588AEJ; 2/8/2000 RECEIVED CLOSURE REPT - RK,False,False
1301,1292,,,0.0,,Field Citation: FINED 900,False,False
1302,1293,,,0.0,,"Field Citation: 10/10/2000 RECEIVED RESPONSE TO TONY'S INSEPCTION.  ALSO SUBMITTED PAGE 5 OF THE NOTIFICATION FORM ONLY - RK

12/4/2000 ltr reducing fine from $3,600 to $2,850 -- rk

12/11/2000 RECEIVED THE RETURNED RECEIPT DATED 12/9/2000.  NEW DUE Dᬁর؂_x0013_砇᭴뫠؂ޮ",False,False
1303,1294,,,0.0,,Written Warning,False,False
1304,1295,,,0.0,,No Violation Letter: U11074KN,False,False
1305,1296,,,0.0,,"Written Warning: U0559AEJ, 12/21/98 USTS REMOVED - RK",False,False
1306,1297,,,0.0,,None: NEED TO DETERMINE IF CITATION WAS ISSUED,False,False
1307,1298,,,0.0,,Written Warning,False,False
1308,1299,,,0.0,,Written Warning: U12022AEJ; 1/11/2000 RECEIVED VC - RK,False,False
1309,1300,,,0.0,,Written Warning: u0590AEJ; 11/2/99 RECEIVED FAX LTR REGARDING A FOLLOWUP TO THEIR 10/27/99 LTR - RK,False,False
1310,1301,,,0.0,,Written Warning,False,False
1311,1302,,,0.0,,Field Citation: FINED $300,False,False
1312,1303,,,0.0,,Written Warning: U12018AEJ,False,False
1313,1304,,,0.0,,None: NO VIOLATION- LTR DATED 12/01/97 U1217JS WRITTEN,False,False
1314,1305,,,0.0,,,False,False
1315,1306,,,0.0,,Written Warning: U11038KN; 5/20/2000 RECEIVED DOCUMENATION - RK,False,False
1316,1307,,,0.0,,"Field Citation: 9/26/2000 RECEIVED INFORMATION EXPLAINING UST2 RELEASE DETECTION.- RK   

10/11/2000 RECEIVED CHECK OF 4500 AND THE OLD SIGNED CITATION AND OTHER LETTERS - RK

10/30/2000 LTR TO GARY GILL - RK",False,False
1317,1308,,,0.0,,,False,False
1318,1309,,,0.0,,Written Warning,False,False
1319,1310,,,0.0,,Written Warning,False,False
1320,1311,,,0.0,,No Violation Letter: U12023AEJ THIS FACILITY CAN INDEFINTLY CLOSE BECAUSE IT IS A STANDARD UST. - RK,False,False
1321,1312,,,0.0,,Written Warning: U1015SL,False,False
1322,1313,,,0.0,,,False,False
1323,1314,,,0.0,,"Written Warning: U09010JS, U01062JS",False,False
1324,1315,,,0.0,,Written Warning,False,False
1325,1316,,,0.0,,Field Citation,False,False
1326,1317,,,0.0,,Written Warning: u0589aej,False,False
1327,1318,,,0.0,,"Written Warning: 10/7/99 RECEIVED NOTIFICATION FORM, FINANCIAL RESPONSIBILITY AND RELEASE DETECTION INFORMATION  -- RK; 11/30/99 - U110064KN; 1/10/2000 RECEIVED VC AND COPIES OF RELEASE DETECTION RESULTS - RK",False,False
1328,1319,,,0.0,,Written Warning: U0373AEJ,False,False
1329,1320,,,0.0,,Field Citation: FINED $450.  RICHARD TAKABA ACCOMPANY NORWOOD- RK,False,False
1330,1321,,,0.0,,Written Warning: U0374AEJ,False,False
1331,1322,,,0.0,,No Violation Letter: U01013KN - REQUESTED ADDITIONAL INFORMATION - RK,False,False
1332,1323,,,0.0,,Written Warning,False,False
1333,1324,,,0.0,,Field Citation: FINED 700,False,False
1334,1325,,,0.0,,Written Warning,False,False
1335,1326,,,0.0,,Written Warning: U0418JR,False,False
1336,1327,,,0.0,,Written Warning: U12019AEJ,False,False
1337,1328,,,0.0,,None: NO FINES,False,False
1338,1329,,,0.0,,Written Warning: U0377AEJ; 3/16/99 RECEIVED NOTIFICATION FORM THAT USTS REMOVED - RK,False,False
1339,1330,,,0.0,,"Field Citation: documents due to EPA 8/1/98- don't know date of EPA letter  U0377AEJ;
 3/16/99 RECEIVED NOTIFICATION FORM THAT USTS REMOVED - RK",False,False
1340,1331,,,0.0,,"Written Warning: no F.R
1/19/99 - 3 USTS REMOVED - RK",False,False
1341,1332,,,0.0,,Written Warning: 1/19/99 USTS REMOVED - RK,False,False
1342,1333,,,0.0,,None: NO LETTER WAS SENT BECAUSE THE OWNER REFUSED TO GIVE JAN HIS ADDRESS.  BUT A CLOSURE REPT WAS SUBMITTED TO DOH ON 11/17/98 - RK,False,False
1343,1334,,800.0,0.0,,"Field Citation: 10/11/2000 RECEIVED REQUEST FOR EXTENSTION.  TONY APPROVES THE EXTENSION UNTL 11/13/2000.  - RK  

11/13/2000 RECEIVED CITATION, CHECK, NOTIFICATION FORMS AND OTHER INFORMATION - RK

2/26/2001 LTR TO GARY - RK",False,False
1344,1335,,,0.0,,"Written Warning: 4/20/99 RECEIVED NOTIFICATION FORM THAT 3 USTS WERE REMOVED IN 12/98 - RK
6/28/98 RECEICED FR INFORMATION -- RK
6/2/97 U0606JR",False,False
1345,1336,,,0.0,,"None: ACCOMPANY WITH JACK,  NO CITATION.  THIS WAS AN OUTREACH - RK",False,False
1346,1337,,,0.0,,Written Warning: U0587AEJ; 4/20/99 RECEIVED NOTIFICAITON FORM THAT 3 USTS REMOVED - RK,False,False
1347,1338,,,0.0,,"Field Citation: ACCOMPANIED BY JACK, FINED 900",False,False
1348,1339,,1200.0,1200.0,,"Field Citation: FINE $1200;  12/5/2000 letter to gary
10/10/2000 RECEIVED FAX COPY OF PAGE 5 OF THE NOTIFICATION FORM -- RK

10/13/2000 THE OWNER IS WALLACE OTSUKA AND THE PREVIOUS FACILITY NAME WAS WAIMEA SERVICE STATION. -- RK 

10/13/2000 RECEIVEDᬁর؂_x0013_砇᭴뫠؂ޮ",False,True
1349,1340,,,0.0,,Written Warning: 5/2/2000 RECEIVED NOTIFICATION FORM. UST REMOVED - RK,False,False
1350,1341,,,0.0,,"Field Citation: FINED$1050 AND JACK ACCOMPANIED NORWOOD, 12/11/98  RECE'D EPA SETTLEMENT AGREEMENT - RK",False,False
1351,1342,,,0.0,,Written Warning: U12082KN - UST REMOVED.  REQUESTED NOTIFICATION FORM -RK  5/2/2000 RECEIVED NOTIFICATION FORM. UST REMOVED - RK,False,False
1352,1343,,,0.0,,Written Warning,False,False
