FacilityID,TankID,TankName,CompartmentID,CompartmentName,PipingID,Piping Style,Safe Suction,American Suction,High Pressure Or Bulk Piping,Piping Material FRP,Piping Material Gal Steel,Piping Material Stainless Steel,Piping Material Steel,Piping Material Copper,Piping Material Flex,Piping Material No Piping,Piping Material Other,Piping Material Unknown,Piping Flex Connector,Piping Corrosion Protection Sacrificial Anode,Piping Corrosion Protection Impressed Current,Piping Corrosion Protection Cathodic Not Required,Piping Corrosion Protection Other,Piping Corrosion Protection Unknown,Piping Line Leak Detector,Piping Automated Intersticial Monitoring,Piping Line Test Annual,Piping Line Test3yr,Piping Groundwater Monitoring,Piping Vapor Monitoring,Piping Interstitial Monitoring,Piping Statistical Inventory Reconciliation,Piping Release Detection Other,Piping Subpart KLine Test,Piping Subpart KOther,Pipe Tank Top Sump,Pipe Tank Top Sump Wall Type,Piping Wall Type,Pipe Trench Liner,Pipe Secondary Containment Other,Pipe Secondary Containment Unknown
1000002,1000002-3,3,1000002-3-1,1,1000002-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000002,1000002-4,4,1000002-4-1,1,1000002-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000006,1000006-1,1,1000006-1-1,1,1000006-1-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Unknown,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,No,Unknown,Yes
1000006,1000006-2,2,1000006-2-1,1,1000006-2-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Unknown,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,No,Unknown,Yes
1000007,1000007-1,1,1000007-1-1,1,1000007-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000011,1000011-1,1,1000011-1-1,1,1000011-1-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000011,1000011-2,2,1000011-2-1,1,1000011-2-1-1,Suction,Yes,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,,Unknown,No,Yes,No
1000012,1000012-1,1,1000012-1-1,1,1000012-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000012,1000012-2,2,1000012-2-1,1,1000012-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000012,1000012-3,3,1000012-3-1,1,1000012-3-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000012,1000012-4,4,1000012-4-1,1,1000012-4-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000012,1000012-5,5,1000012-5-1,1,1000012-5-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000012,1000012-6,6,1000012-6-1,1,1000012-6-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000012,1000012-8,8,1000012-8-1,1,1000012-8-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000014,1000014-1,1,1000014-1-1,1,1000014-1-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000014,1000014-2,2,1000014-2-1,1,1000014-2-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000014,1000014-3,3,1000014-3-1,1,1000014-3-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000014,1000014-4,4,1000014-4-1,1,1000014-4-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000014,1000014-5,5,1000014-5-1,1,1000014-5-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000014,1000014-6,6,1000014-6-1,1,1000014-6-1-1,Pressure,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000015,1000015-2,2,1000015-2-1,1,1000015-2-1-1,Suction,Yes,No,Unknown,No,No,No,No,Yes,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000018,1000018-1,1,1000018-1-1,1,1000018-1-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000018,1000018-2,2,1000018-2-1,1,1000018-2-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000018,1000018-3,3,1000018-3-1,1,1000018-3-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000018,1000018-4,4,1000018-4-1,1,1000018-4-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000018,1000018-5,5,1000018-5-1,1,1000018-5-1-1,Suction,No,Yes,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000018,1000018-6,6,1000018-6-1,1,1000018-6-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000018,1000018-7,7,1000018-7-1,1,1000018-7-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000018,1000018-8,8,1000018-8-1,1,1000018-8-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000031,1000031-1,1,1000031-1-1,1,1000031-1-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000031,1000031-2,2,1000031-2-1,1,1000031-2-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000031,1000031-3,3,1000031-3-1,1,1000031-3-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000031,1000031-4,4,1000031-4-1,1,1000031-4-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000031,1000031-5,5,1000031-5-1,1,1000031-5-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000031,1000031-6,6,1000031-6-1,1,1000031-6-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000040,1000040-1,1,1000040-1-1,1,1000040-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000040,1000040-2,2,1000040-2-1,1,1000040-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000040,1000040-3,3,1000040-3-1,1,1000040-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000040,1000040-4,4,1000040-4-1,1,1000040-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000040,1000040-5,5,1000040-5-1,1,1000040-5-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000040,1000040-6,6,1000040-6-1,1,1000040-6-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000040,1000040-7,7,1000040-7-1,1,1000040-7-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000040,1000040-8,8,1000040-8-1,1,1000040-8-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000043,1000043-1,1,1000043-1-1,1,1000043-1-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000075,1000075-1,1,1000075-1-1,1,1000075-1-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000075,1000075-2,2,1000075-2-1,1,1000075-2-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000075,1000075-3,3,1000075-3-1,1,1000075-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000075,1000075-4,4,1000075-4-1,1,1000075-4-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000075,1000075-5,5,1000075-5-1,1,1000075-5-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
1000075,1000075-6,6,1000075-6-1,1,1000075-6-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
1000075,1000075-7,7,1000075-7-1,1,1000075-7-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
1000094,1000094-1,1,1000094-1-1,1,1000094-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000094,1000094-2,2,1000094-2-1,1,1000094-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000094,1000094-3,3,1000094-3-1,1,1000094-3-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000098,1000098-1,1,1000098-1-1,1,1000098-1-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Unknown,No,Unknown,Yes
1000098,1000098-2,2,1000098-2-1,1,1000098-2-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Unknown,No,Unknown,Yes
1000098,1000098-3,3,1000098-3-1,1,1000098-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Unknown,No,Unknown,Yes
1000098,1000098-4,4,1000098-4-1,1,1000098-4-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Unknown,No,Unknown,Yes
1000098,1000098-5,5,1000098-5-1,1,1000098-5-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,No,No,No,Unknown,,Single walled,No,No,No
1000098,1000098-6,6,1000098-6-1,1,1000098-6-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Double walled,No,Unknown,No
1000098,1000098-7,7,1000098-7-1,1,1000098-7-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Double walled,No,Unknown,No
1000098,1000098-8,8,1000098-8-1,1,1000098-8-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Double walled,No,Unknown,No
1000100,1000100-2,2,1000100-2-1,1,1000100-2-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000106,1000106-1,1,1000106-1-1,1,1000106-1-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
1000106,1000106-2,2,1000106-2-1,1,1000106-2-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
1000106,1000106-3,3,1000106-3-1,1,1000106-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
1000106,1000106-4,4,1000106-4-1,1,1000106-4-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
1000106,1000106-5,5,1000106-5-1,1,1000106-5-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000109,1000109-1,1,1000109-1-1,1,1000109-1-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000109,1000109-2,2,1000109-2-1,1,1000109-2-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000109,1000109-3,3,1000109-3-1,1,1000109-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000109,1000109-4,4,1000109-4-1,1,1000109-4-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000111,1000111-1,1,1000111-1-1,1,1000111-1-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000111,1000111-2,2,1000111-2-1,1,1000111-2-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000111,1000111-3,3,1000111-3-1,1,1000111-3-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000111,1000111-4,4,1000111-4-1,1,1000111-4-1-1,Pressure,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000116,1000116-3,3,1000116-3-1,1,1000116-3-1-1,Unknown,No,No,Unknown,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,No,Unknown,Yes
1000169,1000169-1,1,1000169-1-1,1,1000169-1-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000169,1000169-2,2,1000169-2-1,1,1000169-2-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000181,1000181-1,1,1000181-1-1,1,1000181-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000181,1000181-2,2,1000181-2-1,1,1000181-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000181,1000181-4,4,1000181-4-1,1,1000181-4-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000181,1000181-5,5,1000181-5-1,1,1000181-5-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000206,1000206-1,1,1000206-1-1,1,1000206-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000206,1000206-2,2,1000206-2-1,1,1000206-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000206,1000206-3,3,1000206-3-1,1,1000206-3-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000206,1000206-4,4,1000206-4-1,1,1000206-4-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000209,1000209-2,2,1000209-2-1,1,1000209-2-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000209,1000209-3,3,1000209-3-1,1,1000209-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000209,1000209-4,4,1000209-4-1,1,1000209-4-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000209,1000209-5,5,1000209-5-1,1,1000209-5-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
1000209,1000209-6,6,1000209-6-1,1,1000209-6-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,Yes,No,No,No,No,No,No,No,No,No,Yes,,Double walled,No,Unknown,No
1000229,1000229-1,1,1000229-1-1,1,1000229-1-1-1,Suction,No,Yes,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000229,1000229-2,2,1000229-2-1,1,1000229-2-1-1,Suction,No,Yes,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000229,1000229-3,3,1000229-3-1,1,1000229-3-1-1,Suction,No,Yes,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000229,1000229-4,4,1000229-4-1,1,1000229-4-1-1,Suction,No,Yes,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000229,1000229-5,5,1000229-5-1,1,1000229-5-1-1,Suction,No,Yes,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000229,1000229-6,6,1000229-6-1,1,1000229-6-1-1,Suction,No,Yes,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,Yes,No,No,No,No,Yes,,Unknown,No,Yes,No
1000275,1000275-1,1,1000275-1-1,1,1000275-1-1-1,Suction,No,Yes,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000275,1000275-2,2,1000275-2-1,1,1000275-2-1-1,Suction,No,Yes,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000275,1000275-3,3,1000275-3-1,1,1000275-3-1-1,Suction,No,Yes,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000280,1000280-1,1,1000280-1-1,1,1000280-1-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000282,1000282-1,1,1000282-1-1,1,1000282-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000282,1000282-2,2,1000282-2-1,1,1000282-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1000292,1000292-1,1,1000292-1-1,1,1000292-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
