FacilityID,TankID,TankName,TankLocation,TankStatus,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrantSystem,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther,DispenserID,DispenserUDC,DispenserUDCWallType
4471011,19396,2023-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4477090,14234,1996-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,Yes,2,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4477090,14235,1996-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4477942,14238,1984-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1984.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4532488,14245,1971-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1971.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4533000,18352,2016-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4534164,14257,1990-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4534164,14258,1999-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1999.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4571310,14260,1962-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1962.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4571310,14261,1985-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1985.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4571317,14264,1990-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4571323,14266,1992-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1992.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4571327,14267,1974-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1974.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4571714,14273,1971-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1971.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4571912,14274,1956-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1956.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4572700,14285,1997-1-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,1997.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4572700,14286,1997-2-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,1997.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4572700,15681,2006-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,2006.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4572777,14287,1957-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1957.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4573030,14289,2001-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2001.0,No,1,Protected fiberthane steel tank,No,No,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4573320,14290,1971-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1971.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4579820,14294,1998-1-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,1998.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4579820,14295,1998-2-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,1998.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4579820,14296,1998-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1998.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4592015,14299,1996-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1996.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4593311,14303,2005-4,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2005.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4622231,14304,1976-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1976.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4622463,14305,1966-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1966.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4633664,14308,1990,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1990.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4633903,14309,1952-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1952.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4633903,14311,1979-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1979.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4634514,14312,1965-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1965.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4642131,15444,2006-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2006.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4643392,14323,1964-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1964.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4645149,14327,1972-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1972.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4645232,14328,1971-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1971.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4645248,14329,1976-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1976.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4645248,14330,1976-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1976.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4645535,14340,1982-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1982.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4648191,14341,1972-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1972.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4648893,14342,1974-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1974.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4683136,14343,-1-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4685373,14348,1991-1-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,1991.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4685373,14349,1991-2-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,1991.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4685373,14350,1999-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1999.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4685373,14351,2004-4,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,2004.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4685661,14352,1971-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1971.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4685661,18680,1971-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4725967,15582,2006-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,2006.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
4763061,14359,1973-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1973.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4763185,14363,1993-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1993.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
4763521,14364,1946-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1946.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
