FacilityID,TankID,TankName,CompartmentID,CompartmentName,PipingID,PipingStyle,SafeSuction,AmericanSuction,HighPressureOrBulkPiping,PipingMaterialFRP,PipingMaterialGalSteel,PipingMaterialStainlessSteel,PipingMaterialSteel,PipingMaterialCopper,PipingMaterialFlex,PipingMaterialNoPiping,PipingMaterialOther,PipingMaterialUnknown,PipingFlexConnector,PipingCorrosionProtectionSacrificialAnode,PipingCorrosionProtectionImpressedCurrent,PipingCorrosionProtectionCathodicNotRequired,PipingCorrosionProtectionOther,PipingCorrosionProtectionUnknown,PipingLineLeakDetector,PipingAutomatedIntersticialMonitoring,PipingLineTestAnnual,PipingLineTest3yr,PipingGroundwaterMonitoring,PipingVaporMonitoring,PipingInterstitialMonitoring,PipingStatisticalInventoryReconciliation,PipingReleaseDetectionOther,PipingSubpartKLineTest,PipingSubpartKOther,PipeTankTopSump,PipeTankTopSumpWallType,PipingWallType,PipeTrenchLiner,PipeSecondaryContainmentOther,PipeSecondaryContainmentUnknown
1-000024,6,6,103,6,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000024,7,7,104,7,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000024,8,8,13246,8,,No Piping,No,No,No,No,No,No,No,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000024,9,9,13247,9,,No Piping,No,No,No,No,No,No,No,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000025,1,10,105,10,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000025,10,10,114,10,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000025,2,2,106,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000025,3,3,107,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000025,4,4,108,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000025,5,5,109,5,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000025,6,6,110,6,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000025,7,7,111,7,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000025,8,8,112,8,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000025,9,9,113,9,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000026,1,1,115,1,,Suction,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000026,2,2,116,2,,Suction,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000026,3,3,117,3,,Suction,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000026,4,4,118,4,,Suction,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000026,5,5,119,5,,Suction,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000026,6,6,120,6,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000026,7,7,121,7,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000028,1,1,126,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000028,2,2,127,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000028,3,3,128,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000028,4,4,129,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000028,5,5,130,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000028,6,6,131,6,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000029,1,1,132,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
1-000029,2,2,133,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
1-000029,3,3,134,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
1-000030,1,1,135,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000030,2,2,136,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000031,3,3,139,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000031,4,4,140,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000031,5,5,141,5,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000031,6,6,142,6,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000031,7,7,143,7,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000031,8,8,144,8,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000031,9,9,145,9,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000032,1,2,146,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000032,2,3,147,3,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000032,3,1,148,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000032,4,4,149,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000032,5,5,150,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000032,6,6,151,6,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000032,7,7,152,7,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000032,8,8,153,8,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000032,9,9,154,9,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000033,1,1,155,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000033,2,2,156,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000033,3,3,157,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000034,1,1,158,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000034,2,2,159,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000034,4,4,160,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000036,1,3,162,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000036,2,4,163,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000036,3,5,164,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000036,4,2,165,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000036,5,1,166,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000037,1,1,167,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000038,1,3,168,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000038,2,1,169,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000038,3,2,170,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000039,1,2,171,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000039,2,1,172,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000040,1,3,173,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000040,2,4,174,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000040,3,2,175,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000040,4,1,176,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000040,5,5,177,5,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000040,6,6,178,6,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000041,1,1,179,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000041,2,2,180,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000041,3,3,181,3,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000042,1,1,182,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000044,1,1,184,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000045,1,1,185,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000046,1,1,186,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000047,2,4,188,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000047,3,2,189,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000047,5,1,191,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000047,7,7,193,7,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000048,1,1,194,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000048,2,2,195,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000049,1,2,196,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000049,2,1,197,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000050,1,2,198,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000050,2,1,199,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000051,1,1,200,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000051,2,2,201,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000052,1,1,202,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000053,1,1,203,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000054,1,4,204,4,,Suction,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
1-000054,2,5,205,5,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
1-000054,3,3,206,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000054,4,2,207,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000054,5,1,208,1,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000055,1,2,209,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000055,10,10,213,10,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000055,2,3,210,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000055,3,1,211,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000055,9,9,212,9,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000056,1,2,214,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000056,2,3,215,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000056,3,1,216,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000057,1,5,217,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000057,2,6,218,6,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
1-000057,3,1,219,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000057,4,2,220,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000057,5,3,221,3,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000057,6,4,222,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000058,1,6,223,6,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000058,2,4,224,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000058,3,5,225,5,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000058,4,3,226,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000059,1,6,230,6,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000059,11,1,236,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000059,2,4,231,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000059,3,2,232,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000059,4,3,233,3,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000061,1,1,244,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000061,2,2,245,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000062,3,3,248,3,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000062,4,4,249,4,,Suction,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No
1-000063,2,2,251,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000066,1,1,261,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000066,2,2,262,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000066,3,3,263,3,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
1-000066,4,4,264,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
