FacilityID,FacilityName,OwnerType,FacilityType1,FacilityType2,FacilityAddress1,FacilityAddress2,FacilityCity,FacilityCounty,FacilityZipCode,FacilityState,FacilityEPARegion,FacilityTribalSite,FacilityTribe,FacilityLatitude,FacilityLongitude,FacilityCoordinateSource,FacilityOwnerCompanyName,FacilityOperatorCompanyName,FinancialResponsibilityObtained,FinancialResponsibilityBondRatingTest,FinancialResponsibilityCommercialInsurance,FinancialResponsibilityGuarantee,FinancialResponsibilityLetterOfCredit,FinancialResponsibilityLocalGovernmentFinancialTest,FinancialResponsibilityRiskRetentionGroup,FinancialResponsibilitySelfInsuranceFinancialTest,FinancialResponsibilityStateFund,FinancialResponsibilitySuretyBond,FinancialResponsibilityTrustFund,FinancialResponsibilityOtherMethod,USTReportedRelease,AssociatedLUSTID,DispenserID,DispenserUDC,DispenserUDCWallType
1-000132,Andrews Market,Person,Retail fuel sales (non-marina),,2814 Kenton Rd,,Dover,Kent,19903,DE,3,,,39.1829,-75.5864,Map interpolation,"Moore, Anna Lee ",,No,,,,,,,,No,,,,Yes,K9406142,,,
1-000133,Petroleum Equipment Inc Bulk Plant,Private Organization,Bulk plant storage/petroleum distributor,,2030 North DuPont Highway,,Dover,Kent,19901,DE,3,,,39.2035,-75.562,Map interpolation,Service Oil Company,,No,,,,,,,,No,,,,Yes,K8810057,,,
1-000134,B&R Services  See also  1-000216  1-000148  ,Private Organization,Retail fuel sales (non-marina),,405 E Camden Wyoming Ave ,,Camden Wyoming,Kent,19934,DE,3,,,39.1135,-75.538,Map interpolation,Paradee Oil,,No,,,,,,,,No,,,,,,,,
1-000135,US Gas #2,Private Organization,Retail fuel sales (non-marina),,505 Bay Road,,Dover,Kent,19901,DE,3,,,39.1571,-75.5089,Map interpolation,"US Gas 2, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1811101,,,
1-000136,Blakes Garage,Person,Retail fuel sales (non-marina),,4823 Milford Harrington Highway,,Harrington,Kent,19952,DE,3,,,38.9278,-75.5171,Map interpolation,"Coates, Ebon C",,No,,,,,,,,No,,,,Yes,K9201021,,,
1-000137,Dover Acura,Private Organization,Commercial,,4867 North DuPont Highway,,Dover,Kent,19901,DE,3,,,39.216111,-75.574483,Map interpolation,Delmarva Industrial Distribution,,No,,,,,,,,No,,,,Yes,K9911245,,,
1-000138,Jays Quality Market Harrington,Private Organization,Retail fuel sales (non-marina),,208 Dorman Street,,Harrington,Kent,19952,DE,3,,,38.927338,-75.580016,Map interpolation,Cato Gas & Oil,,No,,,,,,,,No,,,,Yes,K0301004,,,
1-000139,Paradee Station #1,Private Organization,Retail fuel sales (non-marina),,Pine Cabin Rd,,Dover,Kent,19901,DE,3,,,39.1287,-75.4912,Map interpolation,Paradee Oil,,No,,,,,,,,No,,,,Yes,K8810039,,,
1-000140,Flash Mini Market,Person,Retail fuel sales (non-marina),,1454 Frederica Road,,Frederica,Kent,19946,DE,3,,,39.008786,-75.464511,Map interpolation,"Ensley, Michael A",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1611215,,,
1-000141,North Dover Gulf,Private Organization,Retail fuel sales (non-marina),,1481 North DuPont Highway,,Dover,Kent,19901,DE,3,,,39.194127,-75.546819,Map interpolation,Service Oil Company,,No,,,,,,,,No,,,,Yes,K9807116,,,
1-000142,Price Honda dba Diamond Motor Sports,Private Organization,Commercial,,4575 South DuPont Highway,,Dover,Kent,19901,DE,3,,,39.095949,-75.545144,Map interpolation,The Price Organization,,No,,,,,,,,No,,,,Yes,K9901019,,,
1-000144,Mary Ettas Restaurant,Private Organization,Retail fuel sales (non-marina),,230 North School Lane,,Smyrna,Kent,19977,DE,3,,,39.300755,-75.613083,Map interpolation,6-12 Dairy Markets,,No,,,,,,,,No,,,,Yes,K9403063,,,
1-000145,One Stop Market,Private Organization,Retail fuel sales (non-marina),,6549 Halltown Road,,Hartly,Kent,19953,DE,3,,,39.154455,-75.648002,Map interpolation,"Shri Hari, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1701012,,,
1-000146,Clarkies Gulf,Private Organization,Retail fuel sales (non-marina),,191 North DuPont Highway,,Dover,Kent,19901,DE,3,,,39.168138,-75.516788,Map interpolation,Clarkies Gulf,,No,,,,,,,,No,,,,Yes,K9203071,,,
1-000147,Former J&R Car Service,Private Organization,Retail fuel sales (non-marina),,1001 Forrest Ave,,Dover,Kent,19903,DE,3,,,39.1601,-75.5437,Map interpolation,Paradee Oil,,No,,,,,,,,No,,,,Yes,K9302037,,,
1-000148,Camden Gas and Go   See also 1-000216 1-000134,Private Organization,Retail fuel sales (non-marina),,405 E Camden Wyoming Ave ,,Camden Wyoming,Kent,19934,DE,3,,,39.1137,-75.5379,Map interpolation,Paradee Oil,,No,,,,,,,,No,,,,,,,,
1-000149,Shore Stop #232 Cheswold,Private Organization,Retail fuel sales (non-marina),,761 Main Street,,Cheswold,Kent,19936,DE,3,,,39.2233,-75.5781,Map interpolation,GPM6 LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1607134,,,
1-000150,Sams Petersburg Store,Person,Retail fuel sales (non-marina),,4065 Westville Road,RD 1 Box 360,Camden Wyoming,Kent,19934,DE,3,,,39.049188,-75.649066,Map interpolation,"Law, Henrietta ",,No,,,,,,,,No,,,,Yes,K9401017,,,
1-000151,Shulties Grocery,Private Organization,Retail fuel sales (non-marina),,137 Willow Tree Circle,,Camden Wyoming,Kent,19934,DE,3,,,39.071027,-75.628111,Map interpolation,Shulties Grocery,,No,,,,,,,,No,,,,Yes,K0809096,,,
1-000152,Goose Creek Woodside,Private Organization,Retail fuel sales (non-marina),,6928 South DuPont Highway,PO Box 258,Woodside,Kent,19943,DE,3,,,39.070855,-75.554255,Map interpolation,Cato Gas & Oil,"Salisbury, Harvey ",Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K2107037,,,
1-000153,Scotten Service Center,Private Organization,Retail fuel sales (non-marina),,1362 Forest Street,PO Box 41,Dover,Kent,19903,DE,3,,,39.158752,-75.556166,Map interpolation,Service Oil Company,"Scotten, Carl ",No,,,,,,,,No,,,,Yes,K9304080,,,
1-000154,Del Gas,Private Organization,Retail fuel sales (non-marina),,Bay Rd,,Frederica,Kent,19946,DE,3,,,39.0371,-75.4572,Map interpolation,Chanticleer Land,"Elfreth, Leonard ",No,,,,,,,,No,,,,Yes,K9201020,,,
1-000155,South Dover Super Lube,Private Organization,Retail fuel sales (non-marina),,1800 South DuPont Highway,,Dover,Kent,19901,DE,3,,,39.124493,-75.532535,Map interpolation,Allen Petroleum,,No,,,,,,,,No,,,,,,,,
1-000156,Coastal Pump and Tank Inc,Private Organization,Contractor,,17401 South DuPont Highway,,Harrington,Kent,19952,DE,3,,,38.919669,-75.566947,Map interpolation,Coastal Pump & Tank,,No,,,,,,,,No,,,,Yes,K8905235,,,
1-000157,Walls Service Center Milford,Private Organization,Retail fuel sales (non-marina),,220 North East Front Street,,Milford,Kent,19963,DE,3,,,38.914675,-75.425261,Map interpolation,Walls Service Center,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1509107,,,
1-000158,Milford BP #1283,Private Organization,Retail fuel sales (non-marina),,630 North West Front Street,,Milford,Kent,19963,DE,3,,,38.915,-75.4414,Map interpolation,GPM Investments LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K0902011,,,
1-000159,Kent and Sussex Oil,Person,Other,,5 East Glenwood Avenue,,Smyrna,Kent,19977,DE,3,,,39.306308,-75.605894,Map interpolation,"Young, Jay ",,No,,,,,,,,No,,,,Yes,K9709147,,,
1-000160,Williamsville Country Store,Private Organization,Retail fuel sales (non-marina),,3544 Williamsville Rd,,Houston,Kent,19954,DE,3,,,38.8953,-75.5093,Map interpolation,Butler Fuel,,No,,,,,,,,No,,,,Yes,K9509214,,,
1-000161,Terroco Oil Incorporated,Private Organization,Other,,603 West Division Street,,Dover,Kent,19901,DE,3,,,39.160147,-75.533894,Map interpolation,Service Energy,"Burchenal, Terry ",No,,,,,,,,No,,,,Yes,K0705038,,,
1-000162,CL Burchenal Oil Company,Person,Other,,146 Southern Boulevard,,Wyoming,Kent,19934,DE,3,,,39.115523,-75.561125,Map interpolation,"Burchenal, Caleb ",,No,,,,,,,,No,,,,Yes,K9312213,,,
1-000164,Irabak & Company,Private Organization,Commercial,,17664 South DuPont Highway,,Harrington,Kent,19952,DE,3,,,38.916983,-75.569146,Map interpolation,Irabak & Company,,No,,,,,,,,No,,,,,,,,
1-000165,Bowman Bus Service Inc,Person,Commercial,,409 North East Front Street,,Milford,Kent,19963,DE,3,,,38.917278,-75.420867,Map interpolation,"Bowman, William ","Bowman, William ",No,,,,,,,,No,,,,Yes,K9709133,,,
1-000166,Clements Supply Company,Private Organization,Commercial,,512 Bassett Street,,Clayton,Kent,19938,DE,3,,,39.286638,-75.630613,Map interpolation,Clements Supply,,No,,,,,,,,No,,,,Yes,K8803030,,,
1-000167,Westside Car Wash,Person,Retail fuel sales (non-marina),,805 Forest Street,,Dover,Kent,19901,DE,3,,,39.158858,-75.535661,Map interpolation,"Giangrant, Victor ","Giangrant, Victor ",No,,,,,,,,No,,,,Yes,K9109199,,,
1-000168,Cartanza Oil Company,Private Organization,Other,,127 Columbus Drive,,Dover,Kent,19901,DE,3,,,39.1886,-75.4665,Map interpolation,Shadybrook Farms,,No,,,,,,,,No,,,,Yes,K9703032,,,
1-000169,Harrington Tru Blu,Private Organization,Retail fuel sales (non-marina),,88 Clark Street,,Harrington,Kent,19952,DE,3,,,38.924049,-75.567936,Map interpolation,Cox 81 Harrington,"Cox, David ",No,,,,,,,,No,,,,Yes,K8412026,,,
1-000170,Shore Stop #269 Smyrna,Private Organization,Retail fuel sales (non-marina),,313 North DuPont Boulevard,,Smyrna,Kent,19977,DE,3,,,39.3065,-75.6076,Map interpolation,"GPM1, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1812105,,,
1-000171,Sunoco 0005/9410 Dover,Private Organization,Retail fuel sales (non-marina),,1004 South State Street,,Dover,Kent,19901,DE,3,,,39.143538,-75.523344,Map interpolation,"Sunoco, Inc (R&M)",,No,,,,,,,,No,,,,Yes,K0706044,,,
1-000173,Goose Creek Food Store Felton,Private Organization,Retail fuel sales (non-marina),,11425 South DuPont Highway,PO Box 357,Felton,Kent,19943,DE,3,,,39.006863,-75.568402,Map interpolation,Cato Gas & Oil,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1508072,,,
1-000174,Trexlers Exxon,State Organization,Retail fuel sales (non-marina),,298 S Dupont Hwy,,Dover,Kent,19901,DE,3,,,39.1584,-75.513,Map interpolation,Delaware Department of Transportation,,No,,,,,,,,No,,,,Yes,K8510016,,,
1-000175,Big Red,Person,Retail fuel sales (non-marina),,281 North East Front Street,,Milford,Kent,19963,DE,3,,,38.915241,-75.423888,Map interpolation,"Kaplan, Andrew S",,No,,,,,,,,No,,,,Yes,K9804065,,,
1-000176,Butler Fuel Inc,Private Organization,Other,,2119 Jackson Ditch Road,,Harrington,Kent,19952,DE,3,,,38.9421,-75.5392,Map interpolation,Butler Fuel,"Butler, Ralph ",No,,,,,,,,No,,,,Yes,K9510260,,,
1-000177,Firestone Store #0143,Private Organization,Auto dealership/auto maintenance & repair,,540 South Governors Avenue,,Dover,Kent,19901,DE,3,,,39.153383,-75.525716,Map interpolation,Firestone Tire & Rubber,,No,,,,,,,,No,,,,Yes,K8809078,,,
1-000178,Dover Mystik,Private Organization,Retail fuel sales (non-marina),,127 South DuPont Highway,,Dover,Kent,19901,DE,3,,,39.161859,-75.513521,Map interpolation,Bi-Gee Co,,No,,,,,,,,No,,,,Yes,K0312101,,,
1-000180,Dover Amoco,Private Organization,Retail fuel sales (non-marina),,758 North DuPont Highway,,Dover,Kent,19901,DE,3,,,39.180227,-75.529227,Map interpolation,IBR Integrated Business Resources,,No,,,,,,,,No,,,,Yes,K8411023,,,
1-000181,Country Cupboard Limited Felton,Private Organization,Retail fuel sales (non-marina),,1200 Willow Grove Road,,Felton,Kent,19943,DE,3,,,39.0327,-75.7233,Map interpolation,Felton Country Cupboard LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K0910081,,,
1-000182,Lynch Heights Fuel Corp,Private Organization,Retail fuel sales (non-marina),,840 Bay Road,,Milford,Kent,19963,DE,3,,,38.9509,-75.4253,Map interpolation,Gill & Deol LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K8511021,,,
1-000183,Former Bills Service Center Cheswold,Private Organization,Retail fuel sales (non-marina),,5456 N Dupont Hwy,,Dover,Kent,19901,DE,3,,,39.224,-75.5763,Map interpolation,"Two Farms Inc, T/A Royal Farms",,No,,,,,,,,No,,,,Yes,K8908263,,,
1-000185,SMO #126,Private Organization,Retail fuel sales (non-marina),,8 South DuPont Boulevard,,Milford,Kent,19963,DE,3,,,38.9157,-75.4432,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1407048,,,
1-000186,Royal Farms Store #13,Private Organization,Retail fuel sales (non-marina),,11460 South DuPont Highway,,Felton,Kent,19943,DE,3,,,39.0065,-75.5694,Map interpolation,Two Farms Inc,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1007064,,,
1-000187,WDOV WDSD Radio Station,Private Organization,Commercial,,95 Denneys Road,,Dover,Kent,19901,DE,3,,,39.20008,-75.564005,Map interpolation,WDOV WDSD,,No,,,,,,,,No,,,,Yes,K9212287,,,
1-000188,Peoples Service Oil or Restaurant,Private Organization,Retail fuel sales (non-marina),,101 Clark Street,,Harrington,Kent,19952,DE,3,,,38.92438,-75.567927,Map interpolation,Service Oil Company,,No,,,,,,,,No,,,,Yes,K8604021,,,
1-000189,7-Eleven Store #22085 Smyrna,Private Organization,Retail fuel sales (non-marina),,239 North DuPont Highway,,Smyrna,Kent,19977,DE,3,,,39.30578,-75.606927,Map interpolation,7-Eleven Inc,"Ellingsworth, Maryann ",No,,,,,,,,No,,,,,,,,
1-000190,Currently Dunkin Donuts- 8-2021,Private Organization,Retail fuel sales (non-marina),,470 South Dupont Highway,,Dover,Kent,19901,DE,3,,,39.1557,-75.5135,Map interpolation,The Southland Corporation,,No,,,,,,,,No,,,,,,,,
1-000193,7-Eleven Store Number 23729 Dover,Private Organization,Retail fuel sales (non-marina),,Bay Rd ,,Dover,Kent,19901,DE,3,,,39.1213,-75.4804,Map interpolation,The Southland Corporation,,No,,,,,,,,No,,,,Yes,K8810042,,,
1-000194,Shore Stop #236 Felton,Private Organization,Retail fuel sales (non-marina),,8953 South DuPont Highway,,Felton,Kent,19943,DE,3,,,39.0416,-75.5581,Map interpolation,"GPM1, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K0707064,,,
1-000195,The Country Store Kenton,Private Organization,Retail fuel sales (non-marina),,11 South Main Street,,Kenton,Kent,19955,DE,3,,,39.2274,-75.6638,Map interpolation,Wynonia Porter/Country Store,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K2406031,,,
1-000196,IG Burton,Private Organization,Commercial,,411 N Rehoboth Blvd,,Milford,Kent,19963,DE,3,,,38.926,-75.4263,Map interpolation,Carl King Inc,,No,,,,,,,,No,,,,Yes,K9205147,,,
1-000197,McCulloghsTire Service,Private Organization,Retail fuel sales (non-marina),,16519 S Dupont Hwy ,,Harrington,Kent,19952,DE,3,,,38.9332,-75.565,Map interpolation,Shore Stop,,No,,,,,,,,No,,,,Yes,K8706042,,,
1-000198,Shore Stop #1230,Private Organization,Retail fuel sales (non-marina),,1014 South Little Creek Road,,Dover,Kent,19901,DE,3,,,39.156727,-75.499072,Map interpolation,GPM5 LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1112156,,,
1-000199,The Bath House,Private Organization,Commercial,,400 South DuPont Highway,,Dover,New Castle,19901,DE,3,,,39.159205,-75.512961,Map interpolation,Paradee Oil,,No,,,,,,,,No,,,,,,,,
1-000200,Ernies Country Store,Person,Retail fuel sales (non-marina),,1246 Peachtree Run,,Magnolia,Kent,19962,DE,3,,,39.067108,-75.533399,Map interpolation,"Glass, Tonya ",,No,,,,,,,,No,,,,Yes,K9812211,,,
1-000201,Lanes Country Store,Person,Retail fuel sales (non-marina),,2710 Andrewville Road,,Harrington,Kent,19952,DE,3,,,38.861265,-75.635213,Map interpolation,"Lane, Mary Anna",,No,,,,,,,,No,,,,,,,,
1-000202,Shore Stop #255 Dover,Private Organization,Retail fuel sales (non-marina),,1358 Forest Avenue,,Dover,Kent,19901,DE,3,,,39.1584,-75.5557,Map interpolation,"GPM1, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1901013,,,
1-000203,Charles Corbit Armory,State Organization,Aviation/Aiport,,114 E Liberty Street,,Harrington,Kent,19952,DE,3,,,38.9253,-75.5737,Map interpolation,DEARNG Army National Guard,,No,,,,,,,,No,,,,Yes,K9503067,,,
1-000204,Magnolia Service Station,Private Organization,Retail fuel sales (non-marina),,5298 N Main Street,,Magnolia,Kent,19962,DE,3,,,39.0748,-75.4787,Map interpolation,Magnolia Service Station,,No,,,,,,,,No,,,,Yes,K9103051,,,
1-000205,Shore Stop #248 ,Private Organization,Retail fuel sales (non-marina),,3668 North DuPont Highway,,Dover,Kent,19901,DE,3,,,39.2028,-75.5589,Map interpolation,"GPM3, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K9704056,,,
1-000206,Kings Air Base Mobil,Private Organization,Retail fuel sales (non-marina),,1079 Bay Road,,Dover,Kent,19901,DE,3,,,39.144708,-75.499152,Map interpolation,Shore Stop,,No,,,,,,,,No,,,,Yes,K8706029,,,
1-000207,Shore Stop #244 Dover,Private Organization,Retail fuel sales (non-marina),,423 South DuPont Highway,,Dover,Kent,19901,DE,3,,,39.156336,-75.511927,Map interpolation,GPM2 LLC,,No,,,,,,,,No,,,,Yes,K8706028,,,
1-000208,Bayhealth- Kent General Hospital,Private Organization,Hospital (or other medical),,545 South Governors Avenue,,Dover,Kent,19901,DE,3,,,39.151,-75.5244,Map interpolation,Bayhealth- Kent General Hospital,,Yes,NO,NO,NO,NO,NO,,YES,No,NO,NO,,Yes,K9608148,,,
1-000209,Shore Stop #245 Frederica,Private Organization,Retail fuel sales (non-marina),,7865 Bay Road,,Frederica,Kent,19946,DE,3,,,39.0459,-75.4583,Map interpolation,"GPM3, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K2309038,,,
1-000210,Kings Express Mobil,Private Organization,Retail fuel sales (non-marina),,109 South Main Street,,Camden,Kent,19934,DE,3,,,39.111,-75.544,Map interpolation,Shore Stop,,No,,,,,,,,No,,,,,,,,
1-000211,Shore Stop #231 Camden Wyoming,Private Organization,Retail fuel sales (non-marina),,2636 South State Street,,Camden Wyoming,Kent,19934,DE,3,,,39.1013,-75.5141,Map interpolation,GPM4 LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K9710176,,,
1-000212,Country Corners Market #7,Private Organization,Retail fuel sales (non-marina),,1606 Bay Road,,Milford,Kent,19963,DE,3,,,38.9617,-75.4296,Map interpolation,Wilson Baker Inc,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1804035,,,
1-000213,Rapid Distribution,Private Organization,Commercial,,2392 North DuPont Highway,PO Box 7014,Dover,Kent,19903,DE,3,,,39.196809,-75.552083,Map interpolation,Rapid Distribution,,No,,,,,,,,No,,,,Yes,K9107148,,,
1-000214,Pit Stop Deli,Person,Retail fuel sales (non-marina),,9758 South DuPont Highway,,Felton,Kent,19943,DE,3,,,39.030677,-75.562255,Map interpolation,"Steel, Albert ",,No,,,,,,,,No,,,,,,,,
1-000215,Dwight Meyers Farm,Person,Agricultural/farm,,1890 Woodlytown Road,,Magnolia,Kent,199629324,DE,3,,,39.072124,-75.495402,Map interpolation,"Meyers, Dwight ",,No,,,,,,,,No,,,,Yes,K1511140,,,
1-000216,Dawsons Bus Service See also  1-000134  1-000148  ,Private Organization,Commercial,,405 E Camden Wyoming Avenue,,Camden Wyoming,Kent,19934,DE,3,,,39.1138,-75.5379,Map interpolation,Shore Stop,,No,,,,,,,,No,,,,Yes,K9205130,,,
1-000217,Shore Stop #268 Milford,Person,Retail fuel sales (non-marina),,929 North DuPont Highway,,Milford,Kent,19963,DE,3,,,38.929433,-75.433119,Map interpolation,"Johnson, Timothy ",,No,,,,,,,,No,,,,Yes,K0310060,,,
1-000218,Shore Stop #237 Milford,Private Organization,Retail fuel sales (non-marina),,432 Bay Road,,Milford,Kent,19963,DE,3,,,38.9453,-75.426,Map interpolation,GPM4 LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1702018,,,
1-000220,Fifer Farms,Private Organization,Agricultural/farm,,372 Peachtree Run,,Magnolia,Kent,19962,DE,3,,,39.0563,-75.5258,Map interpolation,Shore Stop,,No,,,,,,,,No,,,,,,,,
1-000221,Nick's Corner Store,Private Organization,Retail fuel sales (non-marina),,5782 Forrest Avenue,,Dover,Kent,19904,DE,3,,,39.1548,-75.6469,Map interpolation,Taksh & Ansh,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,K1808063,,,
1-000222,Jo Eve Farms Inc,Person,Agricultural/farm,,1640 Moorton Rd,,Cheswold,Kent,19936,DE,3,,,39.2272,-75.594,Map interpolation,"Kowinsky, Fred ",,No,,,,,,,,No,,,,Yes,K9301011,,,
1-000223,DANG John Haslet Armory,State Organization,Aviation/Aiport,,122 MLK Blvd South,,Dover,Kent,19903,DE,3,,,39.1555,-75.5205,Map interpolation,DEARNG Army National Guard,,No,,,,,,,,No,,,,Yes,K9504094,,,
1-000226,Cheswold Fire Department,Local Organization,Commercial,,371 Main Street,,Cheswold,Kent,19936,DE,3,,,39.220872,-75.584732,Map interpolation,Cheswold Fire Department,,No,,,,,,,,No,,,,,,,,
1-000227,Leipsic Fire Department,Local Organization,Commercial,,327 Main Street,,Dover,Kent,19901,DE,3,,,39.240722,-75.5127,Map interpolation,Leipsic Fire Company,,No,,,,,,,,No,,,,,,,,
1-000229,Wickes Lumber,Private Organization,Other,,1574 North DuPont Highway,,Dover,Kent,19901,DE,3,,,39.220069,-75.575863,Map interpolation,Wickes,,No,,,,,,,,No,,,,,,,,
1-000230,Williams Service Incorporated,Person,Commercial,,1398 South DuPont Highway,,Smyrna,Kent,19977,DE,3,,,39.262777,-75.586111,Map interpolation,"Williams, Josephine ",,No,,,,,,,,No,,,,Yes,K9405100,,,
1-000231,Roys Electrical Service,Private Organization,Commercial,,543 Main Street,,Cheswold,Kent,19936,DE,3,,,39.221801,-75.581296,Map interpolation,Roys Electrical Service,,No,,,,,,,,No,,,,Yes,K9510233,,,
1-000232,"All Rite Rubbish Removal - Main Street, Felton",Private Organization,Commercial,,319 East Main Street,Route 12 & US Route 13,Felton,Kent,19943,DE,3,,,39.006083,-75.568969,Map interpolation,Old All Rite Rubbish Removal (Jay Biggs),"Davidson, William ",No,,,,,,,,No,,,,Yes,K8301010,,,
1-000234,UPS United Parcel Service Harrington,Private Organization,Commercial,,15994 South DuPont Highway,,Harrington,Kent,19952,DE,3,,,38.940824,-75.565019,Map interpolation,UPS United Parcel Service Baltimore,,Yes,NO,NO,NO,NO,NO,,YES,No,NO,NO,,Yes,K8705017,,,
1-000235,K Mart #3158,Private Organization,Other,,515 North DuPont Highway,,Dover,Kent,19901,DE,3,,,39.176655,-75.522005,Map interpolation,K-Mart,,No,,,,,,,,No,,,,,,,,
1-000236,Carlisle Fire Company Inc,Local Organization,Commercial,,615 North West Front Street,,Milford,Kent,19963,DE,3,,,38.915119,-75.439483,Map interpolation,Carlisle Fire Company,,No,,,,,,,,No,,,,Yes,K9703033,,,
