facility_id,land_location_id,facility_desc,facilitystatus,created_by,created_date,updated_by,updated_date,tribe_owned,potential_abandoned,state_id_number,icis_number,frs_number
2322,2402,Kickapoo Nation Truck Stop,Operating,R7 Load,2021-04-28 13:05:55,,,TRUE,,,,
2323,2403,WCHS Twelve Clans Unity Hospital,Operating,R7 Load,2021-04-28 13:05:55,,,TRUE,,,,
2324,2404,Sac & Fox Trading Post,Operating,R7 Load,2021-04-28 13:05:55,,,TRUE,,,,
2325,2405,San Juan Marina,Permanent Closed,Mhendrix,2021-03-11 00:00:00,,,FALSE,,8256,,
2326,2406,BIA Warehouse #40,Permanent Closed,Mhendrix,2020-10-08 00:00:00,,,FALSE,,4522,,
2327,2407,Southern Ute Motor Pool,Permanent Closed,Mhendrix,2019-03-29 00:00:00,,,TRUE,,2010,,
2328,2408,Custom Farm Yard,Permanent Closed,b near,1997-06-24 00:00:00,,,FALSE,,,,
2329,2409,Ignacio Texaco,Permanent Closed,Cambria,2006-03-20 00:00:00,,,FALSE,,9937,,
2330,2410,7-2-11 #41,Operating,FChambus,2018-09-28 00:00:00,,,FALSE,,1203,,
2331,2411,Country Market,Permanent Closed,Mhendrix,2015-10-08 00:00:00,,,FALSE,,3142,,
2332,2412,Town of Ignacio Maintenance Yard,Permanent Closed,Mhendrix,2021-02-16 00:00:00,,,FALSE,,6211,,
2333,2413,Ignacio United School District,Permanent Closed,BNEAR,2008-03-21 00:00:00,,,FALSE,,11355,,
2334,2414,Twin Crossing Traiding Post,Permanent Closed,gwang,2012-10-10 00:00:00,,,FALSE,,,,
2335,2415,Walkers,Permanent Closed,System Admin,1996-12-09 00:00:00,,,FALSE,,4043,,
2336,2416,Thriftway #274,Operating,Mhendrix,2021-02-16 00:00:00,,,FALSE,,4029,,
2337,2417,Sister's 2 Stage Stop (aka. Y-Not-Stop),Permanent Closed,gwang,2012-05-03 00:00:00,,,FALSE,,4621,,
2338,2418,Pagosa Junction,Permanent Closed,b near,1997-06-24 00:00:00,,,TRUE,,,,
2339,2419,Jiffy Stop,Permanent Closed,Mhendrix,2016-04-22 00:00:00,,,FALSE,,1049,,
2340,2420,District I Maintenance Shop,Permanent Closed,b near,1997-06-24 00:00:00,,,FALSE,,6375,,
2994,3074,Farmers Union Oil Co. (CO-OP Service Center),Operating,Mhendrix,2021-02-24 00:00:00,,,FALSE,,209976,,
2995,3075,The Station (Abandoned),Permanent Closed,gwang,2012-10-18 00:00:00,,,TRUE,,206750,,
2996,3076,Yellowtail Market,Operating,Mhendrix,2021-02-24 00:00:00,,,TRUE,,205862,,
2997,3077,Wyola Elementary School,Operating,Mhendrix,2021-02-26 00:00:00,,,FALSE,,213762,,
2998,3078,GarryOwen Conoco,Temporary Closed,FChambus,2019-08-12 00:00:00,RPERSON,2022-06-23 16:08:35,TRUE,,203284,,
2999,3079,Carter Miklovich,Permanent Closed,bnear,2002-12-30 00:00:00,,,FALSE,,207682,,
3000,3080,Crow Nation Express Center (FKA Battlefield Express Center),Operating,Mhendrix,2021-02-24 00:00:00,MGRABOWS,2022-11-18 15:38:29,FALSE,,210867,,
3002,3082,Little Bighorn Camp,Temporary Closed,Mhendrix,2021-02-24 00:00:00,,,FALSE,,208937,,
3003,3083,Bighorn Canyon Maintenance Facility NRA,Operating,Mhendrix,2021-02-16 00:00:00,,,FALSE,,209815,,
3004,3084,OK-A-BEH Marina,Operating,Mhendrix,2021-02-24 00:00:00,,,FALSE,,5613877,,
3006,3086,Bighorn County Electric,Permanent Closed,bnear,2003-01-02 00:00:00,,,FALSE,,230036,,
3007,3087,St. Charles Mission School,Operating,Mhendrix,2021-02-16 00:00:00,,,FALSE,,5604505,,
3008,3088,Town Pump (Polson),Operating,Mhendrix,2021-02-26 00:00:00,,,FALSE,,2408717,,
3009,3089,MOUNTAIN WEST CO-OP/CENEX /HARVEST STATES,Operating,Mhendrix,2021-02-26 00:00:00,,,FALSE,,2404530,,
3010,3090,Dyno Mart,Operating,FChambus,2017-09-07 00:00:00,,,FALSE,,2405768,,
3011,3091,Gray Wolf Peak Casino,Operating,FChambus,2019-10-09 00:00:00,,,TRUE,,3206789,,
3012,3092,City of Polson Country Club,Operating,FChambus,2017-09-28 00:00:00,,,FALSE,,2411824,,
3013,3093,Pier 93 (Conoco),Operating,FChambus,2017-11-30 00:00:00,,,FALSE,,2405957,,
3014,3094,Town Pump (Ronan),Operating,Mhendrix,2021-02-26 00:00:00,,,FALSE,,2408718,,
3015,3095,Allard's General Store #447,Operating,Mhendrix,2021-02-26 00:00:00,,,FALSE,,2405769,,
3016,3096,Polson Bay Grocery #425,Operating,FChambus,2017-09-07 00:00:00,,,FALSE,,2405770,,
3017,3097,Jette Store (Your Store),Operating,FChambus,2017-09-07 00:00:00,,,FALSE,,2407247,,
3018,3098,Coulter Automotive,Operating,Mhendrix,2021-02-26 00:00:00,,,FALSE,,2404615,,
3019,3099,Dumontier Oil Company,Permanent Closed,gwang,2013-12-24 00:00:00,,,FALSE,,2400530,,
