tribe_id,region_id,epa_internal_id,current_name,old_ustrac_name,current_name_start_date,current_name_end_date,bia_code,bia_recognized_indicator,created_by,created_date,updated_by,updated_date,trustd_custom_tribe_name
474,11,100000452.0,Koyukuk Native Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
475,11,100000453.0,Organized Village of Kwethluk,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
476,11,100000454.0,Native Village of Kwigillingok,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
477,11,100000455.0,Native Village of Kwinhagak (a.k.a. Quinhagak),,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
478,11,100000456.0,Native Village of Larsen Bay,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
479,11,100000457.0,Levelock Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
480,11,100000458.0,Lime Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
481,11,100000459.0,Village of Lower Kalskag,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
482,11,100000460.0,Manley Hot Springs Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
483,11,100000461.0,Manokotak Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
484,11,100000462.0,Native Village of Marshall (a.k.a. Fortuna Ledge),,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
485,11,100000463.0,Native Village of Mary's Igloo,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
486,11,100000464.0,McGrath Native Village,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
487,11,100000465.0,Native Village of Mekoryuk,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
488,11,100000466.0,Mentasta Traditional Council,,1997-10-23 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
489,11,100000467.0,"Metlakatla Indian Community, Annette Island Reserve",,1988-12-29 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
490,11,100000468.0,Native Village of Minto,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
491,11,100000469.0,Naknek Native Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
492,11,100000470.0,Native Village of Nanwalek (a.k.a. English Bay),,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
493,11,100000471.0,Native Village of Napaimute,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
494,11,100000472.0,Native Village of Napakiak,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
495,11,100000473.0,Native Village of Napaskiak,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
496,11,100000474.0,Native Village of Nelson Lagoon,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
497,11,100000475.0,Nenana Native Association,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
498,11,100000476.0,New Koliganek Village Council,,1997-10-23 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
499,11,100000477.0,New Stuyahok Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
500,11,100000478.0,Newhalen Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
501,11,100000479.0,Newtok Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
502,11,100000480.0,Native Village of Nightmute,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
503,11,100000481.0,Nikolai Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
504,11,100000482.0,Native Village of Nikolski,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
506,11,100000484.0,Native Village of Noatak,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
507,11,100000485.0,Nome Eskimo Community,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
508,11,100000486.0,Nondalton Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
509,11,100000487.0,Noorvik Native Community,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
510,11,100000488.0,Northway Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
511,11,100000489.0,Native Village of Nuiqsut (a.k.a. Nooiksut),,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
513,11,100000491.0,Nunakauyarmiut Tribe,,2000-03-03 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
514,11,100000492.0,Native Village of Nunam Iqua,,2007-03-22 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
515,11,100000493.0,Native Village of Nunapitchuk,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
516,11,100000494.0,Village of Ohogamiut,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
517,11,100000495.0,Alutiiq Tribe of Old Harbor,,2016-01-29 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
518,11,100000496.0,Orutsararmiut Traditional Native Council,,2014-01-29 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
519,11,100000497.0,Oscarville Traditional Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
520,11,100000498.0,Native Village of Ouzinkie,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
521,11,100000499.0,Native Village of Paimiut,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
522,11,100000500.0,Pauloff Harbor Village,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
523,11,100000501.0,Pedro Bay Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
524,11,100000502.0,Native Village of Perryville,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
525,11,100000503.0,Petersburg Indian Association,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
526,11,100000504.0,Native Village of Pilot Point,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
527,11,100000505.0,Pilot Station Traditional Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
528,11,100000506.0,Pitka's Point Traditional Council,,2020-01-30 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
529,11,100000507.0,Platinum Traditional Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
530,11,100000508.0,Native Village of Point Hope,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
531,11,100000509.0,Native Village of Point Lay,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
532,11,100000510.0,Native Village of Port Graham,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
533,11,100000511.0,Native Village of Port Heiden,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
534,11,100000512.0,Native Village of Port Lions,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
535,11,100000513.0,Portage Creek Village (a.k.a. Ohgsenakale),,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
536,11,100000514.0,Pribilof Islands Aleut Communities of St. Paul & St. George Islands,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
537,11,100000515.0,Qagan Tayagungin Tribe of Sand Point,,2020-01-30 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
538,11,100000516.0,Qawalangin Tribe of Unalaska,,1997-10-23 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
539,11,100000517.0,Rampart Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
540,11,100000518.0,Village of Red Devil,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
541,11,100000519.0,Native Village of Ruby,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
542,11,100000520.0,Saint George Island (See Pribilof Islands Aleut Communities of St. Paul & St. George Islands),,2000-03-03 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
543,11,100000521.0,Native Village of Saint Michael,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
544,11,100000522.0,Saint Paul Island (See Pribilof Islands Aleut Communities of St. Paul & St. George Islands),,2000-03-03 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
545,11,100000523.0,Salamatof Tribe,,2019-02-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
546,11,100000524.0,Native Village of Savoonga,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
547,11,100000525.0,Organized Village of Saxman,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
548,11,100000526.0,Native Village of Scammon Bay,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
549,11,100000527.0,Native Village of Selawik,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
550,11,100000528.0,Seldovia Village Tribe,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
551,11,100000529.0,Shageluk Native Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
552,11,100000530.0,Native Village of Shaktoolik,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
553,11,100000531.0,Native Village of Shishmaref,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
554,11,100000532.0,Native Village of Shungnak,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
555,11,100000533.0,Sitka Tribe of Alaska,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
556,11,100000534.0,Skagway Village,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
557,11,100000535.0,Village of Sleetmute,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
558,11,100000536.0,Village of Solomon,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
559,11,100000537.0,South Naknek Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
560,11,100000538.0,Stebbins Community Association,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
561,11,100000539.0,Native Village of Stevens,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
562,11,100000540.0,Village of Stony River,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
563,11,100000541.0,Sun'aq Tribe of Kodiak,,2005-11-25 00:00:00,,,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
564,11,100000542.0,Takotna Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
565,11,100000543.0,Native Village of Tanacross,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
566,11,100000544.0,Native Village of Tanana,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
567,11,100000545.0,Tangirnaq Native Village,,2010-10-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
568,11,100000546.0,Native Village of Tatitlek,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
569,11,100000547.0,Native Village of Tazlina,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
570,11,100000548.0,Telida Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
571,11,100000549.0,Native Village of Teller,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
572,11,100000550.0,Native Village of Tetlin,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
573,11,100000551.0,Central Council of the Tlingit & Haida Indian Tribes,,1995-02-16 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
574,11,100000552.0,Traditional Village of Togiak,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
575,11,100000553.0,Tuluksak Native Community,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
576,11,100000554.0,Native Village of Tuntutuliak,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
577,11,100000555.0,Native Village of Tununak,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
578,11,100000556.0,Twin Hills Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
579,11,100000557.0,Native Village of Tyonek,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
580,11,100000558.0,Ugashik Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
581,11,100000559.0,Umkumiut Native Village,,2010-10-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
582,11,100000560.0,Native Village of Unalakleet,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
583,11,100000561.0,Native Village of Unga,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
584,11,100000562.0,Village of Venetie (See Native Village of Venetie Tribal Government),,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
585,11,100000563.0,Native Village of Venetie Tribal Government (Arctic Village and Village of Venetie),,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
586,11,100000564.0,Village of Wainwright,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
587,11,100000565.0,Native Village of Wales,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
588,11,100000566.0,Native Village of White Mountain,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
589,11,100000567.0,Wrangell Cooperative Association,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
590,11,100000568.0,Yakutat Tlingit Tribe,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
96,1,100000232.0,"Quechan Tribe of the Fort Yuma Indian Reservation, California & Arizona",QUECHAN (FORT YUMA),1996-11-13 00:00:00,,696,1.0,,2020-06-27 10:25:22,,2023-07-21 03:00:02,
591,8,,,,,,,,,2020-06-27 11:02:27,,,Indian Pueblo Cultural Center
592,7,,,,,,,,,2020-06-27 11:02:27,,,Bois Forte Band of Chippewa
593,7,,,,,,,,,2020-06-27 11:02:27,,,Fond du Lac Band of Lake Superior Chippewa
594,7,,,,,,,,,2020-06-27 11:02:27,,,Grand Portage Band of Chippewa
595,7,,,,,,,,,2020-06-27 11:02:27,,,Leech Lake Band of Ojibwe
596,7,,,,,,,,,2020-06-27 11:02:27,,,Mille Lacs Band of Ojibwe
597,7,,,,,,,,,2020-06-27 11:02:27,,,White Earth Nation
16,1,100000028.0,Cahuilla Band of Indians,,2016-01-29 00:00:00,,569,1.0,,2020-06-27 10:25:22,,2023-07-21 03:00:02,
30,1,100000064.0,Kletsel Dehe Wintun Nation of the Cortina Rancheria,,2018-01-30 00:00:00,,513,1.0,,2020-06-27 10:25:22,,2023-07-21 03:00:02,
46,1,100000092.0,Fort Sill Apache Tribe of Oklahoma,,1000-01-01 00:00:00,,803,1.0,,2020-06-27 10:25:22,,2023-07-21 03:00:02,
59,1,100000110.0,Ione Band of Miwok Indians of California,,1995-02-16 00:00:00,,529,1.0,,2020-06-27 10:25:22,,2023-07-21 03:00:02,
72,1,100000149.0,"Manchester Band of Pomo Indians of the Manchester Rancheria, California",,2012-08-10 00:00:00,,527,1.0,,2020-06-27 10:25:22,,2023-07-21 03:00:02,
76,1,100000160.0,Middletown Rancheria of Pomo Indians of California,,1982-11-24 00:00:00,,528,1.0,,2020-06-27 10:25:22,,2023-07-21 03:00:02,
101,1,100000241.0,"Resighini Rancheria, California",,1998-12-30 00:00:00,,556,1.0,,2020-06-27 10:25:22,,2023-07-21 03:00:02,
113,1,100000264.0,Scotts Valley Band of Pomo Indians of California,,1993-10-21 00:00:00,,503,1.0,,2020-06-27 10:25:22,,2023-07-21 03:00:02,
132,1,100000320.0,"Utu Utu Gwaitu Paiute Tribe of the Benton Paiute Reservation, California",,1988-12-29 00:00:00,,520,1.0,,2020-06-27 10:25:22,,2023-07-21 03:00:02,
408,11,100000386.0,Village of Clarks Point,,2002-07-12 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
505,11,100000483.0,Ninilchik Village,,1993-10-21 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
512,11,100000490.0,Nulato Village,,1000-01-01 00:00:00,,TBD,1.0,,2020-06-27 10:25:31,,2023-07-21 03:00:03,
796,10,100000492.0,Native Village of Nunam Iqua,,2007-03-22 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
797,10,100000493.0,Native Village of Nunapitchuk,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
798,10,100000494.0,Village of Ohogamiut,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
799,10,100000495.0,Alutiiq Tribe of Old Harbor,,2016-01-29 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
800,10,100000496.0,Orutsararmiut Traditional Native Council,,2014-01-29 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
801,10,100000497.0,Oscarville Traditional Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
802,10,100000498.0,Native Village of Ouzinkie,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
803,10,100000499.0,Native Village of Paimiut,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
804,10,100000500.0,Pauloff Harbor Village,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
805,10,100000501.0,Pedro Bay Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
806,10,100000502.0,Native Village of Perryville,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
807,10,100000503.0,Petersburg Indian Association,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
808,10,100000504.0,Native Village of Pilot Point,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
809,10,100000505.0,Pilot Station Traditional Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
810,10,100000506.0,Pitka's Point Traditional Council,,2020-01-30 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
811,10,100000507.0,Platinum Traditional Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
812,10,100000508.0,Native Village of Point Hope,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
813,10,100000509.0,Native Village of Point Lay,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
814,10,100000510.0,Native Village of Port Graham,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
815,10,100000511.0,Native Village of Port Heiden,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
816,10,100000512.0,Native Village of Port Lions,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
817,10,100000513.0,Portage Creek Village (aka Ohgsenakale),,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
818,10,100000514.0,Pribilof Islands Aleut Communities of St. Paul & St. George Islands,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
819,10,100000515.0,Qagan Tayagungin Tribe of Sand Point,,2020-01-30 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
820,10,100000516.0,Qawalangin Tribe of Unalaska,,1997-10-23 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
821,10,100000517.0,Rampart Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
822,10,100000518.0,Village of Red Devil,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
823,10,100000519.0,Native Village of Ruby,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
824,10,100000520.0,Saint George Island (See Pribilof Islands Aleut Communities of St. Paul & St. George Islands),,2000-03-03 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
825,10,100000521.0,Native Village of Saint Michael,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
826,10,100000522.0,Saint Paul Island (See Pribilof Islands Aleut Communities of St. Paul & St. George Islands),,2000-03-03 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
827,10,100000523.0,Salamatof Tribe,,2019-02-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
828,10,100000524.0,Native Village of Savoonga,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
829,10,100000525.0,Organized Village of Saxman,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
830,10,100000526.0,Native Village of Scammon Bay,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
831,10,100000527.0,Native Village of Selawik,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
832,10,100000528.0,Seldovia Village Tribe,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
833,10,100000529.0,Shageluk Native Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
834,10,100000530.0,Native Village of Shaktoolik,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
835,10,100000531.0,Native Village of Shishmaref,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
836,10,100000532.0,Native Village of Shungnak,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
837,10,100000533.0,Sitka Tribe of Alaska,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
838,10,100000534.0,Skagway Village,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
839,10,100000535.0,Village of Sleetmute,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
840,10,100000536.0,Village of Solomon,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
841,10,100000537.0,South Naknek Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
842,10,100000538.0,Stebbins Community Association,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
843,10,100000539.0,Native Village of Stevens,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
844,10,100000540.0,Village of Stony River,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
845,10,100000541.0,Sun'aq Tribe of Kodiak,,2005-11-25 00:00:00,,,1.0,,2021-03-28 03:00:15,,,
846,10,100000542.0,Takotna Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
847,10,100000543.0,Native Village of Tanacross,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
848,10,100000544.0,Native Village of Tanana,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
849,10,100000545.0,Tangirnaq Native Village,,2010-10-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
850,10,100000546.0,Native Village of Tatitlek,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
851,10,100000547.0,Native Village of Tazlina,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
852,10,100000548.0,Telida Village,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
853,10,100000549.0,Native Village of Teller,,1993-10-21 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
854,10,100000550.0,Native Village of Tetlin,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
855,10,100000551.0,Central Council of the Tlingit & Haida Indian Tribes,,1995-02-16 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
856,10,100000552.0,Traditional Village of Togiak,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
857,10,100000553.0,Tuluksak Native Community,,1000-01-01 00:00:00,,TBD,1.0,,2021-03-28 03:00:15,,,
