ut_facility_owner_hist_id,facility_id,start_date,end_date,date_observed,created_by,created_date,updated_by,updated_date,responsible_entity_id,entity_contact_id,facility_owner_id_obs
1844,2538,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2120,,
1845,2539,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2121,,
1846,2540,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2122,,
1847,2541,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2108,,
1848,2542,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2100,1527.0,
1849,2543,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2100,1527.0,
1850,2544,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2100,1527.0,
1851,2545,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2123,,
1852,2546,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2100,1527.0,
1853,2547,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2100,1527.0,
1854,2548,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2100,1527.0,
1855,2549,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2124,,
1856,2550,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2125,,
1857,2551,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2126,,
1858,2552,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2832,1578.0,
1859,2553,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2127,,
1860,2554,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2128,,
1861,2555,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2129,,
1862,2556,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2130,,
1863,2557,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2131,,
1864,2558,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2133,,
1865,2559,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2133,,
1866,2560,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2133,,
1867,2561,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2133,,
1868,2562,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2133,,
1869,2563,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2133,,
1870,2564,,,,,2021-04-28 13:07:51,,2022-10-06 08:00:38,2133,,
1871,2565,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2125,,
1872,2566,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2872,3445.0,
1873,2567,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2594,,
1874,2568,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2136,,
1875,2569,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2137,,
1876,2570,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2138,,
1877,2571,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2588,,
1878,2572,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2140,,
1879,2573,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2141,,
1880,2574,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2832,1578.0,
1881,2575,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2125,,
1882,2576,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2145,,
1883,2577,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2146,1530.0,
1884,2578,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2147,,
1885,2579,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2148,,
1886,2580,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2149,,
1887,2581,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2825,,
1888,2582,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2151,,
1889,2583,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2152,,
1890,2584,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2153,,
1891,2585,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2154,,
1892,2586,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2624,,
1893,2587,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2156,,
1894,2588,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2157,,
1895,2589,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2151,,
1896,2590,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2151,,
1897,2591,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2152,,
1898,2592,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2158,,
1899,2593,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2161,1531.0,
1900,2594,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2159,,
1901,2595,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2160,,
1902,2596,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2161,1531.0,
1903,2597,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2162,,
1904,2598,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2163,,
1905,2599,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2164,1532.0,
1906,2600,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2290,1543.0,
1907,2601,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2165,,
1908,2602,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2167,,
1909,2603,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2168,,
1910,2604,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2623,,
1911,2605,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2169,,
1912,2606,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2167,,
1913,2607,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2170,,
1914,2608,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2170,,
1915,2609,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2171,,
1916,2610,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2172,,
1917,2611,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2173,,
1918,2612,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2174,,
1919,2613,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2175,,
1920,2614,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2162,,
1921,2615,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2162,,
1922,2616,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2176,,
1923,2617,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2177,,
1924,2618,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2178,,
1925,2619,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2205,,
1926,2620,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2176,,
1927,2621,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2179,,
1928,2622,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2318,,
1929,2623,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2180,,
1930,2624,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2161,1531.0,
1931,2625,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2181,,
1932,2626,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2182,,
1933,2627,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2183,,
1935,2629,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2184,,
1936,2630,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2185,,
1937,2631,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2186,,
1939,2633,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2188,,
1940,2634,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2155,,
1941,2635,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2163,,
1943,2637,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2189,,
1944,2638,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2190,,
1945,2639,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2191,,
1947,2641,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2193,,
1948,2642,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2194,1533.0,
1949,2643,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2196,,
1951,2645,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2177,,
1952,2646,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2198,,
1953,2647,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2199,,
1955,2649,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2201,,
1956,2650,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2202,,
1957,2651,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2203,,
1959,2653,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2205,,
1960,2654,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2173,,
1961,2655,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2171,,
1963,2657,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2206,,
1964,2658,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2161,1531.0,
1965,2659,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2163,,
1967,2661,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2660,1568.0,
1968,2662,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2661,,
1969,2663,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2662,,
1971,2665,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2163,,
1972,2666,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2663,1569.0,
1973,2667,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2664,,
1975,2669,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2666,,
1976,2670,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2667,1570.0,
1977,2671,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2668,,
1979,2673,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2669,,
1980,2674,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2152,,
1981,2675,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2346,,
1983,2677,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2670,,
1984,2678,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2161,1531.0,
1985,2679,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2345,,
1987,2681,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2171,,
1988,2682,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2672,,
1989,2683,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2674,,
1991,2685,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2676,,
1992,2686,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2677,,
1993,2687,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2678,,
1995,2689,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2680,,
1996,2690,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2681,,
1997,2691,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2682,,
1999,2693,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2195,,
2000,2694,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2195,,
2001,2695,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2195,,
2003,2697,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2685,,
2004,2698,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2686,,
2005,2699,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2687,,
2007,2701,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2689,,
2008,2702,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2690,,
2009,2703,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2691,,
2011,2705,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2691,,
2012,2706,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2691,,
2013,2707,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2691,,
2015,2710,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2672,,
2016,2711,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2693,,
2017,2712,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2694,,
2019,2714,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2636,,
2020,2715,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2693,,
2021,2716,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2691,,
2023,2718,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2696,,
2024,2719,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2319,,
2025,2720,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2697,,
2027,2722,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2699,,
2028,2723,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2700,,
2029,2724,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2701,,
2031,2726,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2703,,
2032,2727,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2704,,
2033,2728,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2672,,
2035,2730,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2705,,
2036,2731,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2694,,
2037,2732,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2706,,
2039,2734,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2708,,
2040,2735,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2709,,
2041,2736,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2709,,
1582,1435,2004-06-01,2015-01-01 00:00:00,2004-07-14 00:00:00,MRESTAIN,2020-08-26 16:34:56,,2022-10-06 08:00:38,1681,1081.0,
1583,1435,1990-11-08,2004-06-01 00:00:00,2004-07-14 00:00:00,MRESTAIN,2020-08-26 16:47:07,,2022-10-06 08:00:38,1682,1083.0,
1586,1578,2010-01-01,2014-07-01 00:00:00,2020-09-02 00:00:00,MRESTAIN,2020-09-01 14:45:24,,2022-10-06 08:00:38,1721,1142.0,
1587,1578,2014-07-01,,2020-09-02 00:00:00,MRESTAIN,2020-09-01 14:53:45,,2022-10-06 08:00:38,1244,1143.0,
1589,2227,,,,MRESTAIN,2020-10-06 15:47:55,,2022-10-06 08:00:38,1196,1261.0,
1591,110,,,2020-10-27 00:00:00,KDIXON,2020-10-28 01:44:19,,2022-10-06 08:00:38,1801,1301.0,
2043,2738,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2709,,
2044,2739,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2709,,
2045,2740,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2709,,
2046,2741,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2709,,
2047,2742,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2710,,
2048,2743,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2638,,
2049,2744,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2712,,
2050,2745,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2713,,
2051,2746,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2714,,
2052,2747,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2715,,
2053,2748,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2673,,
2054,2749,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2716,,
2055,2750,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2717,,
2056,2751,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2718,1571.0,
2057,2752,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2719,,
2058,2753,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2635,,
2059,2754,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2722,,
2060,2755,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2723,,
2061,2756,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2724,,
2062,2757,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2690,,
2063,2758,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2725,,
2064,2759,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2726,,
2065,2760,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2727,,
2066,2761,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2728,,
2067,2762,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2729,,
2068,2763,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2730,,
2069,2764,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2731,,
2070,2765,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2732,,
2071,2766,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2733,,
2072,2767,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2734,,
2073,2768,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2735,,
2074,2769,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2736,1572.0,
2075,2770,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2736,1572.0,
2076,2771,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2737,,
2077,2772,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2690,,
2078,2773,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2738,,
2079,2774,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2739,,
2080,2775,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2740,,
2081,2776,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2743,,
2082,2777,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2742,,
2083,2778,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2743,,
2084,2779,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2741,,
2085,2780,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2634,,
2086,2781,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2744,,
2087,2782,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2745,,
2088,2783,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2746,,
2089,2784,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2747,,
2090,2785,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2748,,
2091,2786,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2749,,
2092,2787,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2750,,
2093,2788,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2751,,
2094,2789,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2639,,
2095,2790,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2753,,
2096,2791,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2755,,
2097,2792,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2756,,
2098,2793,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2757,,
2099,2794,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2744,,
2100,2795,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2759,,
2101,2796,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2760,,
2102,2797,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2673,,
2103,2798,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2691,,
2104,2799,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2761,,
2105,2800,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2762,,
2106,2801,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2637,,
2107,2802,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2763,,
2108,2803,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2764,,
2109,2804,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2853,,
2110,2805,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2765,,
2111,2806,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2319,,
2112,2807,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2794,,
2113,2808,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2768,,
2114,2809,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2769,1573.0,
2115,2810,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2770,,
2116,2811,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2769,1573.0,
2117,2812,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2769,1573.0,
2118,2813,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2317,,
2119,2814,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2769,1573.0,
2120,2815,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2318,,
2121,2816,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2854,,
2122,2817,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2288,1541.0,
2123,2818,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2321,,
2124,2819,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2318,,
2125,2820,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2322,,
2126,2821,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2323,,
2127,2822,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2673,,
2128,2823,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2260,,
2129,2824,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2325,,
2130,2825,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2856,,
2131,2826,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2059,,
2132,2827,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2328,,
2133,2828,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2329,,
2134,2829,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2785,,
2135,2830,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2082,1524.0,
2136,2831,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2082,1524.0,
2137,2832,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2088,1525.0,
2138,2833,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2282,,
2139,2834,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2046,1519.0,
2140,2835,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2082,1524.0,
2141,2836,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2088,1525.0,
2142,2837,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2330,,
2143,2838,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2331,,
2144,2839,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2332,,
2145,2840,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2327,,
2146,2841,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2100,1527.0,
2147,2842,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2333,,
2148,2843,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2334,,
2149,2844,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2082,1524.0,
2150,2845,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2082,1524.0,
2151,2846,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2100,1527.0,
2152,2847,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2100,1527.0,
2153,2848,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2100,1527.0,
2154,2849,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2100,1527.0,
2156,2851,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2312,,
2157,2852,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2336,2443.0,
2158,2853,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2337,,
2159,2854,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2338,,
2160,2855,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2339,,
2161,2856,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2340,,
2163,2858,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2342,1545.0,
2164,2859,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2100,1527.0,
2165,2860,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2125,,
2167,2862,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2209,,
2168,2863,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2048,,
2169,2864,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2710,,
2171,2866,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2166,,
2172,2867,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2166,,
2173,2868,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2344,,
2175,2870,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2344,,
2176,2871,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2183,,
2177,2872,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2161,1531.0,
2179,2874,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2347,,
2180,2875,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2348,,
2181,2876,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2349,1547.0,
2182,2877,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2350,,
2184,2879,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2352,1548.0,
2185,2880,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2353,,
2186,2881,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2354,,
2188,2883,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2355,,
2189,2884,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2356,,
2190,2885,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2357,,
2192,2887,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2359,,
2193,2888,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2360,,
2194,2889,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2361,,
2196,2891,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2363,1549.0,
2197,2892,,,,,2021-04-28 13:07:52,,2022-10-06 08:00:38,2364,,
